Date,Team_ID,Team,Opponent,Result,Off Pass Att,Off Pass Yards,Off Int,Location,Off Rush Att,Off Rush Yards,Def Pass Att,Def Pass Yards,Def Rush Att,Def Rush Yards,Def Sacks,Def Sack Yards,Off Plays,Pen,Pen Yards
09/06/08,312,Iowa,Florida Int'l,W 42-0,25,271,1,home,41,241,36,162,27,56,6,25,66,2,15
09/13/08,312,Iowa,Iowa St.,W 17-5,19,122,2,home,33,118,40,252,27,73,1,3,52,7,53
09/20/08,312,Iowa,Pittsburgh,L 20-21,34,203,0,away,39,158,25,129,37,130,1,10,73,2,14
09/27/08,312,Iowa,Northwestern,L 17-22,30,238,1,home,31,169,45,284,34,106,0,0,61,5,37
10/04/08,312,Iowa,Michigan St.,L 13-16,22,158,1,away,39,151,24,184,34,91,1,11,61,2,30
10/11/08,312,Iowa,Indiana,W 45-9,22,195,0,away,51,227,36,191,28,95,1,12,73,4,40
10/18/08,312,Iowa,Wisconsin,W 38-16,20,121,0,home,34,254,41,251,34,158,2,16,54,7,55
11/01/08,312,Iowa,Illinois,L 24-27,29,191,2,away,40,138,37,272,28,60,0,0,69,3,19
11/08/08,312,Iowa,Penn St.,W 24-23,25,171,1,home,32,101,24,109,46,180,1,19,57,5,47
11/15/08,312,Iowa,Purdue,W 22-17,15,72,0,home,38,248,52,251,32,86,1,9,53,3,21
11/22/08,312,Iowa,Minnesota,W 55-0,31,261,0,away,46,222,30,127,21,7,1,5,77,3,15
01/01/09,312,Iowa,South Carolina,W 31-10,19,147,2,neutral,47,181,50,270,14,43,1,3,66,6,50
08/28/08,311,Iowa State,FCS,W 44-17,19,159,0,home,42,229,37,170,25,180,1,8,61,6,64
09/06/08,311,Iowa State,Kent St.,W 48-28,21,214,0,home,45,160,24,167,43,243,2,12,66,6,65
09/13/08,311,Iowa State,Iowa,L 5-17,40,252,3,away,27,73,19,122,33,118,1,7,67,6,60
09/20/08,311,Iowa State,UNLV,L 31-34,28,155,0,away,35,151,22,245,42,209,1,5,63,8,91
10/04/08,311,Iowa State,Kansas,L 33-35,46,268,1,home,31,97,26,319,39,117,3,25,77,4,25
10/11/08,311,Iowa State,Baylor,L 10-38,41,176,1,away,18,81,26,288,50,147,3,28,59,10,70
10/18/08,311,Iowa State,Nebraska,L 7-35,29,113,0,home,25,105,37,328,41,220,2,4,54,6,42
10/25/08,311,Iowa State,Texas A&M,L 35-49,46,401,0,home,39,173,39,381,35,128,1,11,85,4,25
11/01/08,311,Iowa State,Oklahoma St.,L 17-59,35,240,2,away,38,122,29,419,36,263,0,0,73,10,94
11/08/08,311,Iowa State,Colorado,L 24-28,29,215,0,away,44,188,41,274,32,148,1,5,73,5,50
11/15/08,311,Iowa State,Missouri,L 20-52,54,326,2,home,23,118,40,328,25,151,1,1,77,7,60
11/22/08,311,Iowa State,Kansas St.,L 30-38,50,462,2,away,36,164,31,279,37,172,1,5,86,5,43
08/30/08,328,Kansas,Florida Int'l,W 40-10,52,256,1,home,36,128,29,73,26,66,4,14,88,6,53
09/06/08,328,Kansas,Louisiana Tech,W 29-0,38,412,0,home,33,126,33,119,27,148,0,0,71,4,37
09/12/08,328,Kansas,South Fla.,L 34-37,51,373,1,away,21,61,45,338,29,120,2,22,72,7,69
09/20/08,328,Kansas,FCS,W 38-14,39,367,0,home,48,161,46,340,16,45,3,12,87,3,35
10/04/08,328,Kansas,Iowa St.,W 35-33,26,319,1,away,39,117,46,268,31,97,3,12,65,3,26
10/11/08,328,Kansas,Colorado,W 30-14,34,256,0,home,40,151,30,147,37,86,3,36,74,4,35
10/18/08,328,Kansas,Oklahoma,L 31-45,42,357,2,away,30,134,53,468,44,206,0,0,72,7,62
10/25/08,328,Kansas,Texas Tech,L 21-63,26,154,3,home,33,161,48,418,29,138,2,13,59,6,60
11/01/08,328,Kansas,Kansas St.,W 52-21,25,189,1,home,41,280,41,264,32,91,3,16,66,4,40
11/08/08,328,Kansas,Nebraska,L 35-45,30,304,1,away,39,118,38,328,35,167,2,23,69,5,31
11/15/08,328,Kansas,Texas,L 7-35,50,258,0,home,24,47,34,255,37,166,1,2,74,6,66
11/29/08,328,Kansas,Missouri,W 40-37,51,375,2,neutral,32,63,42,288,26,190,3,10,83,3,29
12/31/08,328,Kansas,Minnesota,W 42-21,36,345,1,neutral,29,101,35,251,38,80,3,36,65,4,33
08/30/08,327,Kansas State,North Texas,W 45-6,42,306,1,home,36,165,29,100,26,105,2,14,78,4,30
09/06/08,327,Kansas State,FCS,W 69-10,23,304,0,home,43,177,35,108,36,83,0,0,66,9,93
09/17/08,327,Kansas State,Louisville,L 29-38,42,313,2,away,12,30,33,274,55,303,2,15,54,7,55
09/27/08,327,Kansas State,La.-Lafayette,W 45-37,28,272,0,home,45,198,29,174,51,335,4,27,73,5,29
10/04/08,327,Kansas State,Texas Tech,L 28-58,31,183,0,home,36,113,60,490,30,136,0,0,67,2,10
10/11/08,327,Kansas State,Texas A&M,W 44-30,26,234,0,away,47,215,41,419,33,125,4,12,73,2,25
10/18/08,327,Kansas State,Colorado,L 13-14,41,237,0,away,23,112,25,106,57,247,2,7,64,9,84
10/25/08,327,Kansas State,Oklahoma,L 35-58,52,486,3,home,32,64,32,255,45,273,0,0,84,4,26
11/01/08,327,Kansas State,Kansas,L 21-52,41,264,3,away,32,91,25,189,41,280,1,8,73,9,98
11/08/08,327,Kansas State,Missouri,L 24-41,42,169,1,away,33,194,40,290,39,221,1,22,75,10,77
11/15/08,327,Kansas State,Nebraska,L 28-56,26,188,0,home,32,59,25,270,53,340,1,2,58,5,25
11/22/08,327,Kansas State,Iowa St.,W 38-30,31,279,0,home,37,172,50,462,36,164,3,12,68,1,5
08/30/08,331,Kent State,Boston College,L 0-21,21,134,2,neutral,36,126,18,106,47,230,0,0,57,4,30
09/06/08,331,Kent State,Iowa St.,L 28-48,24,167,0,away,43,243,21,214,45,160,2,21,67,5,34
09/13/08,331,Kent State,FCS,W 24-3,25,178,2,home,44,215,39,247,30,99,4,27,69,4,35
09/20/08,331,Kent State,La.-Lafayette,L 27-44,28,169,1,away,41,227,22,253,52,415,0,0,69,3,20
09/27/08,331,Kent State,Ball St.,L 20-41,24,177,1,away,35,176,35,265,37,158,1,8,59,5,33
10/04/08,331,Kent State,Akron,L 27-30,31,157,0,home,58,256,39,243,29,58,2,4,89,6,56
10/11/08,331,Kent State,Ohio,L 19-26,25,200,2,home,37,192,26,203,46,176,2,26,62,7,60
10/25/08,331,Kent State,Miami (Ohio),W 54-21,20,163,0,away,54,305,31,171,33,147,3,18,74,6,40
11/01/08,331,Kent State,Bowling Green,L 30-45,32,219,2,away,42,259,24,201,46,261,0,0,74,7,41
11/12/08,331,Kent State,Temple,W 41-38,26,232,1,home,59,329,29,282,30,72,3,31,85,7,71
11/18/08,331,Kent State,Northern Ill.,L 14-42,21,126,0,home,34,127,19,173,45,224,0,0,55,3,15
11/28/08,331,Kent State,Buffalo,W 24-21,23,114,0,away,44,312,31,240,33,145,2,9,67,5,40
08/31/08,334,Kentucky,Louisville,W 27-2,31,147,0,away,33,63,43,152,29,53,2,17,64,9,67
09/06/08,334,Kentucky,FCS,W 38-3,26,147,1,home,44,297,24,97,29,67,4,20,70,3,20
09/13/08,334,Kentucky,Middle Tenn. St.,W 20-14,48,254,0,home,35,102,37,352,23,31,0,0,83,6,31
09/27/08,334,Kentucky,Western Ky.,W 41-3,32,182,1,home,38,216,14,15,37,142,4,30,70,5,35
10/04/08,334,Kentucky,Alabama,L 14-17,42,241,1,away,20,35,17,106,49,282,3,20,62,9,58
10/11/08,334,Kentucky,South Carolina,L 17-24,44,156,2,home,22,62,37,274,34,74,4,17,66,2,20
10/18/08,334,Kentucky,Arkansas,W 21-20,35,284,2,home,28,88,29,94,51,236,3,10,63,5,53
10/25/08,334,Kentucky,Florida,L 5-63,36,127,1,away,33,141,18,232,41,214,0,0,69,3,30
11/01/08,334,Kentucky,Mississippi St.,W 14-13,30,146,1,away,36,128,42,261,27,43,4,31,66,7,64
11/08/08,334,Kentucky,Georgia,L 38-42,20,105,1,home,56,226,27,376,30,144,2,14,76,3,40
11/15/08,334,Kentucky,Vanderbilt,L 24-31,26,144,2,home,24,97,27,155,43,213,1,12,50,5,57
11/29/08,334,Kentucky,Tennessee,L 10-28,14,97,0,away,38,96,8,101,53,210,2,12,52,8,52
01/02/09,334,Kentucky,East Caro.,W 25-19,31,204,1,neutral,37,106,36,296,31,101,3,12,68,4,35
08/30/08,365,LSU,FCS,W 41-13,24,193,1,home,40,266,33,187,28,52,3,13,64,8,59
09/13/08,365,LSU,North Texas,W 41-3,36,209,1,home,28,216,43,155,18,44,0,0,64,6,45
09/20/08,365,LSU,Auburn,W 26-21,29,220,1,away,38,178,32,250,36,70,2,23,67,5,55
09/27/08,365,LSU,Mississippi St.,W 34-24,27,261,1,home,37,166,26,175,31,110,1,5,64,5,55
10/11/08,365,LSU,Florida,L 21-51,41,241,2,away,26,80,21,210,41,265,3,12,67,6,40
10/18/08,365,LSU,South Carolina,W 24-17,29,199,1,away,46,164,26,215,31,39,6,49,75,9,65
10/25/08,365,LSU,Georgia,L 38-52,30,309,3,home,41,188,26,249,36,194,1,9,71,5,35
11/01/08,365,LSU,Tulane,W 35-10,20,99,1,home,46,231,24,91,30,72,2,9,66,6,57
11/08/08,365,LSU,Alabama,L 21-27,34,181,4,home,46,201,31,215,37,138,0,0,80,5,32
11/15/08,365,LSU,Troy,W 40-31,41,221,1,home,39,119,72,316,17,64,1,3,80,7,37
11/22/08,365,LSU,Mississippi,L 13-31,32,178,2,home,29,37,26,307,45,102,2,16,61,6,32
11/28/08,365,LSU,Arkansas,L 30-31,21,143,0,away,44,161,40,280,31,118,6,32,65,8,77
12/31/08,365,LSU,Georgia Tech,W 38-3,27,163,0,neutral,35,161,25,150,40,164,1,1,62,6,60
08/30/08,366,Louisiana Tech,Mississippi St.,W 22-14,41,175,2,home,32,94,40,257,31,91,4,18,73,6,35
09/06/08,366,Louisiana Tech,Kansas,L 0-29,33,119,1,away,27,148,38,412,33,126,1,3,60,8,75
09/20/08,366,Louisiana Tech,FCS,W 41-26,27,196,1,home,50,249,60,377,21,63,3,24,77,9,67
10/01/08,366,Louisiana Tech,Boise St.,L 3-38,30,202,1,away,36,118,31,332,44,132,1,5,66,4,34
10/11/08,366,Louisiana Tech,Hawaii,L 14-24,38,167,2,away,37,191,26,224,40,177,2,6,75,7,64
10/18/08,366,Louisiana Tech,Idaho,W 46-14,22,192,0,home,59,364,40,224,19,15,5,18,81,3,45
10/25/08,366,Louisiana Tech,Army,L 7-14,19,84,0,away,38,68,9,32,56,203,0,0,57,6,45
11/01/08,366,Louisiana Tech,Fresno St.,W 38-35,21,117,1,home,42,280,38,296,26,63,1,5,63,5,36
11/08/08,366,Louisiana Tech,San Jose St.,W 21-0,16,97,0,away,47,217,28,118,28,30,2,21,63,8,73
11/15/08,366,Louisiana Tech,Utah St.,W 45-38,18,145,2,home,52,200,18,204,39,164,4,39,70,4,38
11/22/08,366,Louisiana Tech,New Mexico St.,W 35-31,20,132,0,away,35,226,60,486,24,37,3,19,55,7,66
11/29/08,366,Louisiana Tech,Nevada,L 31-35,31,258,0,home,37,185,42,397,42,103,2,12,68,6,65
12/28/08,366,Louisiana Tech,Northern Ill.,W 17-10,27,144,0,neutral,31,92,41,186,31,153,0,0,58,6,40
08/30/08,671,Louisiana-Lafayette,Southern Miss.,L 21-51,24,131,2,away,43,263,22,206,61,427,1,8,67,8,53
09/13/08,671,Louisiana-Lafayette,Illinois,L 17-20,35,200,0,away,34,87,25,147,44,194,1,7,69,4,45
09/20/08,671,Louisiana-Lafayette,Kent St.,W 44-27,22,253,0,home,52,415,28,169,41,227,3,15,74,8,84
09/27/08,671,Louisiana-Lafayette,Kansas St.,L 37-45,29,174,0,away,51,335,28,272,45,198,0,0,80,10,86
10/04/08,671,Louisiana-Lafayette,La.-Monroe,W 44-35,23,172,2,away,37,556,25,142,40,241,3,15,60,10,93
10/11/08,671,Louisiana-Lafayette,North Texas,W 59-30,21,252,1,away,47,338,45,361,34,167,1,3,68,2,5
10/18/08,671,Louisiana-Lafayette,Arkansas St.,W 28-23,17,124,2,home,51,189,40,235,28,100,2,24,68,4,33
11/01/08,671,Louisiana-Lafayette,Florida Int'l,W 49-20,19,216,0,home,57,228,24,153,31,117,2,14,76,7,69
11/08/08,671,Louisiana-Lafayette,UTEP,L 24-37,25,185,3,home,35,199,33,294,33,114,2,22,60,4,23
11/15/08,671,Louisiana-Lafayette,Fla. Atlantic,L 29-40,33,204,3,away,47,228,28,307,33,216,0,0,80,8,63
11/22/08,671,Louisiana-Lafayette,Troy,L 3-48,15,72,2,away,35,183,20,68,55,391,1,10,50,15,104
12/03/08,671,Louisiana-Lafayette,Middle Tenn. St.,W 42-28,25,243,0,home,43,152,29,242,40,167,0,0,68,5,44
08/30/08,498,Louisiana-Monroe,Auburn,L 0-34,38,136,0,away,30,84,27,85,46,321,1,3,68,4,20
09/06/08,498,Louisiana-Monroe,Arkansas,L 27-28,40,270,0,neutral,26,71,34,323,36,183,4,20,66,5,25
09/12/08,498,Louisiana-Monroe,FCS,W 37-15,27,211,0,home,40,244,30,266,28,67,0,0,67,9,90
09/20/08,498,Louisiana-Monroe,Tulane,L 10-24,18,118,1,away,28,64,34,272,45,182,1,5,46,5,45
10/04/08,498,Louisiana-Monroe,La.-Lafayette,L 35-44,25,142,0,home,40,241,23,172,37,556,0,0,65,7,52
10/11/08,498,Louisiana-Monroe,Arkansas St.,L 29-37,42,309,1,away,26,87,16,129,44,262,2,23,68,7,77
10/18/08,498,Louisiana-Monroe,North Texas,W 35-23,22,217,0,home,33,244,62,362,30,101,1,2,55,14,140
10/25/08,498,Louisiana-Monroe,Fla. Atlantic,L 28-29,29,216,1,home,36,155,39,267,30,151,0,0,65,8,76
11/01/08,498,Louisiana-Monroe,Troy,W 31-30,32,169,1,home,47,161,36,221,28,165,0,0,79,5,38
11/08/08,498,Louisiana-Monroe,Middle Tenn. St.,L 21-24,31,212,1,away,43,236,26,278,35,90,2,20,74,5,40
11/15/08,498,Louisiana-Monroe,Mississippi,L 0-59,18,59,2,away,34,72,12,170,54,347,0,0,52,7,65
11/22/08,498,Louisiana-Monroe,Florida Int'l,W 31-27,25,156,2,away,41,173,31,239,32,124,2,14,66,6,50
08/31/08,367,Louisville,Kentucky,L 2-27,43,152,3,home,29,53,31,147,33,63,1,11,72,6,61
09/06/08,367,Louisville,FCS,W 51-10,26,217,0,home,43,234,33,143,22,33,1,2,69,8,80
09/17/08,367,Louisville,Kansas St.,W 38-29,33,274,0,home,55,303,42,313,12,30,0,0,88,5,43
09/26/08,367,Louisville,Connecticut,L 21-26,30,247,2,home,41,261,20,122,42,157,3,33,71,7,60
10/10/08,367,Louisville,Memphis,W 35-28,25,133,1,away,30,166,56,351,30,130,2,14,55,6,65
10/18/08,367,Louisville,Middle Tenn. St.,W 42-23,23,144,2,home,45,247,38,201,30,105,2,18,68,5,40
10/25/08,367,Louisville,South Fla.,W 24-20,21,212,1,home,41,111,40,344,24,8,5,42,62,7,55
11/01/08,367,Louisville,Syracuse,L 21-28,36,214,1,away,34,137,22,178,38,207,0,0,70,8,81
11/08/08,367,Louisville,Pittsburgh,L 7-41,38,203,2,away,30,96,28,230,34,90,0,0,68,5,45
11/14/08,367,Louisville,Cincinnati,L 20-28,35,204,1,home,37,120,36,274,31,131,0,0,72,6,46
11/22/08,367,Louisville,West Virginia,L 21-35,47,276,3,home,38,198,11,122,41,376,0,0,85,7,64
12/04/08,367,Louisville,Rutgers,L 14-63,34,270,1,away,31,48,26,447,33,224,0,0,65,5,41
08/30/08,388,Marshall,FCS,W 35-10,22,161,1,home,32,229,43,229,40,98,2,20,54,1,10
09/06/08,388,Marshall,Wisconsin,L 14-51,46,239,3,away,29,75,27,329,40,158,0,0,75,5,50
09/13/08,388,Marshall,Memphis,W 17-16,29,224,0,home,33,179,54,368,29,94,3,28,62,8,71
09/20/08,388,Marshall,Southern Miss.,W 34-27,25,228,0,away,42,201,49,308,31,123,1,2,67,6,49
09/27/08,388,Marshall,West Virginia,L 3-27,37,119,1,away,25,39,28,174,42,319,0,0,62,5,46
10/03/08,388,Marshall,Cincinnati,L 10-33,37,178,3,home,31,90,26,158,46,203,3,30,68,3,20
10/18/08,388,Marshall,UAB,L 21-23,28,285,1,away,30,82,28,217,47,215,2,19,58,5,43
10/28/08,388,Marshall,Houston,W 37-23,25,157,0,home,54,249,42,317,30,106,4,27,79,10,67
11/08/08,388,Marshall,East Caro.,L 16-19,30,137,2,away,36,155,37,287,38,100,1,2,66,3,20
11/15/08,388,Marshall,UCF,L 14-30,29,84,2,home,29,145,17,29,65,213,1,16,58,8,65
11/22/08,388,Marshall,Rice,L 10-35,24,83,1,away,46,185,41,315,35,141,1,3,70,5,40
11/29/08,388,Marshall,Tulsa,L 35-38,19,177,0,home,36,260,33,313,55,203,4,27,55,5,63
08/30/08,392,Maryland,FCS,W 14-7,21,126,2,home,45,271,23,128,34,121,0,0,66,4,40
09/06/08,392,Maryland,Middle Tenn. St.,L 14-24,29,211,3,away,25,146,41,284,41,118,0,0,54,5,42
09/13/08,392,Maryland,California,W 35-27,20,156,0,home,47,141,60,423,23,38,5,26,67,3,25
09/20/08,392,Maryland,Eastern Mich.,W 51-24,25,255,2,home,34,231,40,282,39,171,3,19,59,3,43
09/27/08,392,Maryland,Clemson,W 20-17,30,172,0,away,29,123,22,151,41,221,1,6,59,9,70
10/04/08,392,Maryland,Virginia,L 0-31,34,223,1,away,21,79,34,226,41,201,1,10,55,6,49
10/18/08,392,Maryland,Wake Forest,W 26-0,42,330,0,home,33,140,32,146,33,73,5,19,75,3,30
10/25/08,392,Maryland,North Carolina St.,W 27-24,20,126,0,home,36,203,29,187,42,155,3,22,56,5,40
11/06/08,392,Maryland,Virginia Tech,L 13-23,31,240,0,away,18,-12,21,127,51,273,3,8,49,3,19
11/15/08,392,Maryland,North Carolina,W 17-15,32,141,0,home,53,195,25,210,26,75,3,19,85,6,50
11/22/08,392,Maryland,Florida St.,L 3-37,31,149,2,home,29,103,26,160,42,172,0,0,60,1,5
11/29/08,392,Maryland,Boston College,L 21-28,57,360,2,away,26,-6,25,143,41,175,1,1,83,7,73
12/30/08,392,Maryland,Nevada,W 42-35,27,198,1,neutral,39,258,49,370,33,114,3,18,66,6,50
08/30/08,404,Memphis,Mississippi,L 24-41,44,265,2,away,40,188,23,222,36,216,1,2,84,8,50
09/06/08,404,Memphis,Rice,L 35-42,39,373,2,home,37,150,44,318,27,112,1,14,76,6,48
09/13/08,404,Memphis,Marshall,L 16-17,54,368,0,away,29,94,29,224,33,179,0,0,83,6,60
09/20/08,404,Memphis,FCS,W 31-10,31,173,0,home,54,276,5,47,33,117,2,9,85,2,20
09/27/08,404,Memphis,Arkansas St.,W 29-17,29,210,1,home,41,243,23,173,40,179,6,45,70,5,40
10/02/08,404,Memphis,UAB,W 33-30,30,244,2,away,36,192,25,235,36,220,4,31,66,7,76
10/10/08,404,Memphis,Louisville,L 28-35,56,351,1,home,30,130,25,133,30,166,0,0,86,5,46
10/18/08,404,Memphis,East Caro.,L 10-30,23,82,1,away,34,102,24,201,37,180,1,9,57,2,20
10/25/08,404,Memphis,Southern Miss.,W 36-30,28,231,1,home,51,285,40,186,28,230,0,0,79,3,22
11/08/08,404,Memphis,Southern Methodist,W 31-26,19,130,1,away,55,306,38,311,16,38,0,0,74,6,62
11/22/08,404,Memphis,UCF,L 21-28,37,183,1,home,37,122,19,121,40,73,3,24,74,4,30
11/29/08,404,Memphis,Tulane,W 45-6,12,109,0,home,66,379,24,177,21,45,2,10,78,2,20
12/20/08,404,Memphis,South Fla.,L 14-41,35,172,0,neutral,30,66,30,264,49,232,3,23,65,3,25
08/28/08,415,Miami (Florida),FCS,W 52-7,27,192,0,home,38,224,22,77,30,49,3,22,65,6,41
09/06/08,415,Miami (Florida),Florida,L 3-26,22,79,0,away,37,61,35,256,27,89,1,9,59,4,33
09/20/08,415,Miami (Florida),Texas A&M,W 41-23,29,239,1,away,28,159,32,275,35,87,3,30,57,6,50
09/27/08,415,Miami (Florida),North Carolina,L 24-28,33,174,2,home,33,135,24,264,33,35,2,18,66,6,54
10/04/08,415,Miami (Florida),Florida St.,L 39-41,49,205,3,home,14,51,31,159,54,281,0,0,63,10,85
10/11/08,415,Miami (Florida),UCF,W 20-14,25,88,3,home,43,128,37,74,27,4,4,32,68,6,53
10/18/08,415,Miami (Florida),Duke,W 49-31,36,266,3,away,29,154,34,191,44,142,1,6,65,6,30
10/25/08,415,Miami (Florida),Wake Forest,W 16-10,28,194,0,home,33,102,8,57,52,195,2,15,61,5,60
11/01/08,415,Miami (Florida),Virginia,W 24-17,33,251,1,away,40,197,41,240,24,78,1,12,73,12,81
11/13/08,415,Miami (Florida),Virginia Tech,W 16-14,18,124,0,home,42,123,20,173,38,77,6,40,60,1,10
11/20/08,415,Miami (Florida),Georgia Tech,L 23-41,38,283,2,away,25,105,7,46,56,472,2,8,63,3,20
11/29/08,415,Miami (Florida),North Carolina St.,L 28-38,32,269,4,away,32,122,24,220,44,219,5,35,64,6,58
12/27/08,415,Miami (Florida),California,L 17-24,41,194,1,neutral,32,119,21,121,30,217,0,0,73,3,30
08/28/08,414,Miami (Ohio),Vanderbilt,L 13-34,42,244,3,home,25,96,16,91,50,269,2,11,67,7,45
09/06/08,414,Miami (Ohio),Michigan,L 6-16,40,205,0,away,32,47,18,103,35,178,0,0,72,4,30
09/13/08,414,Miami (Ohio),FCS,W 38-27,30,305,1,home,38,102,40,257,29,71,3,26,68,4,44
09/20/08,414,Miami (Ohio),Cincinnati,L 20-45,44,235,1,away,30,66,24,241,31,152,0,0,74,5,36
10/04/08,414,Miami (Ohio),Temple,L 10-28,40,212,1,home,39,89,23,178,40,116,1,9,79,5,46
10/11/08,414,Miami (Ohio),Northern Ill.,L 13-17,35,149,0,away,30,145,21,111,37,215,0,0,65,12,79
10/18/08,414,Miami (Ohio),Bowling Green,W 27-20,24,129,0,away,43,218,34,224,26,80,3,24,67,4,45
10/25/08,414,Miami (Ohio),Kent St.,L 21-54,31,171,2,home,33,147,20,163,54,305,1,4,64,4,56
11/04/08,414,Miami (Ohio),Buffalo,L 17-37,44,241,0,away,29,142,31,260,34,216,1,5,73,6,45
11/11/08,414,Miami (Ohio),Ball St.,L 16-31,42,254,0,home,26,76,24,289,38,195,0,0,68,2,10
11/21/08,414,Miami (Ohio),Toledo,L 14-42,46,196,2,away,23,75,26,139,46,377,1,10,69,4,30
11/28/08,414,Miami (Ohio),Ohio,L 26-41,43,274,2,home,28,92,20,190,39,326,1,3,71,6,39
08/30/08,418,Michigan,Utah,L 23-25,38,167,1,home,25,36,34,305,43,36,6,39,63,8,53
09/06/08,418,Michigan,Miami (Ohio),W 16-6,18,103,0,home,35,178,40,205,32,47,3,30,53,2,15
09/13/08,418,Michigan,Notre Dame,L 17-35,28,229,2,away,42,159,21,147,34,113,0,0,70,7,79
09/27/08,418,Michigan,Wisconsin,W 27-25,31,96,2,home,34,172,37,226,44,158,4,20,65,4,30
10/04/08,418,Michigan,Illinois,L 20-45,35,250,0,home,35,69,26,310,47,191,0,0,70,6,49
10/11/08,418,Michigan,Toledo,L 10-13,27,120,3,home,39,170,50,257,22,70,1,8,66,5,60
10/18/08,418,Michigan,Penn St.,L 17-46,22,89,0,away,46,202,33,251,38,231,0,0,68,3,27
10/25/08,418,Michigan,Michigan St.,L 21-35,27,168,3,home,31,84,30,306,48,167,5,45,58,7,70
11/01/08,418,Michigan,Purdue,L 42-48,21,123,0,away,37,177,34,266,46,256,0,0,58,5,40
11/08/08,418,Michigan,Minnesota,W 29-6,30,203,0,away,42,232,24,105,28,83,4,22,72,2,10
11/15/08,418,Michigan,Northwestern,L 14-21,36,83,1,home,46,181,29,198,37,59,3,22,82,5,52
11/22/08,418,Michigan,Ohio St.,L 7-42,25,87,0,away,41,111,16,184,43,232,3,25,66,3,15
08/30/08,416,Michigan State,California,L 31-38,48,321,1,away,31,81,30,264,36,203,1,4,79,8,82
09/06/08,416,Michigan State,Eastern Mich.,W 42-10,16,180,0,home,52,238,31,215,28,127,2,8,68,3,25
09/13/08,416,Michigan State,Fla. Atlantic,W 17-0,15,88,1,home,58,259,34,143,27,82,0,0,73,5,50
09/20/08,416,Michigan State,Notre Dame,W 23-7,26,143,0,home,43,203,41,242,22,16,3,34,69,6,65
09/27/08,416,Michigan State,Indiana,W 42-29,26,261,0,away,52,236,44,284,28,189,1,8,78,5,51
10/04/08,416,Michigan State,Iowa,W 16-13,24,184,1,home,34,91,22,158,39,151,3,23,58,4,29
10/11/08,416,Michigan State,Northwestern,W 37-20,20,169,0,away,43,128,61,283,32,176,1,11,63,5,45
10/18/08,416,Michigan State,Ohio St.,L 7-45,39,188,2,home,21,52,11,116,52,216,2,13,60,2,15
10/25/08,416,Michigan State,Michigan,W 35-21,30,306,0,away,48,167,27,168,31,84,4,29,78,7,52
11/01/08,416,Michigan State,Wisconsin,W 25-24,45,287,0,home,29,25,29,149,47,281,1,3,74,2,30
11/08/08,416,Michigan State,Purdue,W 21-7,22,154,2,home,42,146,30,83,40,108,5,40,64,7,55
11/22/08,416,Michigan State,Penn St.,L 18-49,49,287,2,away,24,35,31,419,35,138,1,3,73,7,51
01/01/09,416,Michigan State,Georgia,L 12-24,39,205,1,neutral,34,31,31,250,33,81,2,15,73,5,50
08/28/08,419,Middle Tennessee,Troy,L 17-31,34,200,1,home,50,84,28,136,36,164,2,9,84,5,53
09/06/08,419,Middle Tennessee,Maryland,W 24-14,41,284,0,home,41,118,29,211,25,146,3,20,82,8,62
09/13/08,419,Middle Tennessee,Kentucky,L 14-20,37,352,1,away,23,31,48,254,35,102,0,0,60,6,51
09/20/08,419,Middle Tennessee,Arkansas St.,L 14-31,37,271,2,away,25,44,31,292,34,148,0,0,62,6,43
09/30/08,419,Middle Tennessee,Fla. Atlantic,W 14-13,36,268,0,home,29,55,27,208,42,155,3,19,65,6,59
10/11/08,419,Middle Tennessee,Florida Int'l,L 21-31,27,72,3,away,41,171,29,223,42,112,0,0,68,4,31
10/18/08,419,Middle Tennessee,Louisville,L 23-42,38,201,0,away,30,105,23,144,45,247,0,0,68,10,87
10/25/08,419,Middle Tennessee,Mississippi St.,L 22-31,43,268,0,away,29,80,25,197,39,169,0,0,72,4,46
11/08/08,419,Middle Tennessee,La.-Monroe,W 24-21,26,278,0,home,35,90,31,212,43,236,5,23,61,5,45
11/15/08,419,Middle Tennessee,Western Ky.,W 21-10,30,212,1,away,41,101,30,213,33,68,5,47,71,3,35
11/22/08,419,Middle Tennessee,North Texas,W 52-13,36,252,2,home,28,237,39,221,36,143,5,30,64,5,46
12/03/08,419,Middle Tennessee,La.-Lafayette,L 28-42,29,242,1,away,40,167,25,243,43,152,2,9,69,6,49
08/30/08,428,Minnesota,Northern Ill.,W 31-27,37,298,0,home,31,127,30,326,31,72,2,16,68,3,20
09/06/08,428,Minnesota,Bowling Green,W 42-17,25,233,0,away,45,164,45,261,26,128,1,8,70,2,20
09/13/08,428,Minnesota,FCS,W 35-23,24,201,0,home,39,151,39,218,39,138,2,12,63,8,87
09/20/08,428,Minnesota,Fla. Atlantic,W 37-3,24,235,1,home,40,206,39,175,25,101,1,8,64,9,75
09/27/08,428,Minnesota,Ohio St.,L 21-34,36,187,1,away,28,81,22,135,37,279,2,8,64,8,54
10/04/08,428,Minnesota,Indiana,W 16-7,37,274,0,home,44,59,24,244,24,49,4,29,81,1,10
10/11/08,428,Minnesota,Illinois,W 27-20,27,196,0,away,34,116,42,462,33,88,5,32,61,6,59
10/25/08,428,Minnesota,Purdue,W 17-6,34,212,1,away,34,109,30,109,40,117,5,30,68,13,114
