Date,Team_ID,Team,Opponent,Result,Off Pass Att,Off Pass Yards,Off Int,Location,Off Rush Att,Off Rush Yards,Def Pass Att,Def Pass Yards,Def Rush Att,Def Rush Yards,Def Sacks,Def Sack Yards,Off Plays,Pen,Pen Yards
10/06/12,311,Iowa State,TCU,W 37-23,22,198,1,away,35,152,40,270,43,185,4,29,57,5,43
10/13/12,311,Iowa State,Kansas St.,L 21-27,36,166,1,home,24,65,24,187,52,177,2,11,60,8,52
10/20/12,311,Iowa State,Oklahoma St.,L 10-31,48,240,1,away,22,101,47,415,42,210,1,3,70,6,45
10/27/12,311,Iowa State,Baylor,W 35-21,54,381,1,home,48,176,51,426,30,115,0,0,102,3,20
11/03/12,311,Iowa State,Oklahoma,L 20-35,40,191,1,home,24,99,45,405,40,188,0,0,64,2,10
11/10/12,311,Iowa State,Texas,L 7-33,29,133,2,away,31,144,32,387,45,222,0,0,60,3,40
11/17/12,311,Iowa State,Kansas,W 51-23,34,307,0,away,42,241,25,189,48,252,0,0,76,5,50
11/23/12,311,Iowa State,West Virginia,L 24-31,31,162,0,home,46,234,31,236,41,239,1,2,77,5,43
12/31/12,311,Iowa State,Tulsa,L 17-31,28,170,2,neutral,28,98,23,93,60,317,0,0,56,9,84
09/01/12,328,Kansas,FCS,W 31-17,36,169,1,home,48,263,40,207,33,204,2,11,84,5,45
09/08/12,328,Kansas,Rice,L 24-25,28,144,2,home,36,195,35,236,41,167,2,13,64,5,28
09/15/12,328,Kansas,TCU,L 6-20,39,303,1,home,26,77,30,335,38,152,1,12,65,4,35
09/22/12,328,Kansas,Northern Ill.,L 23-30,27,150,0,away,45,179,35,235,46,220,0,0,72,4,21
10/06/12,328,Kansas,Kansas St.,L 16-56,32,213,3,away,49,175,14,129,37,346,0,0,81,2,10
10/13/12,328,Kansas,Oklahoma St.,L 14-20,32,211,0,home,49,187,29,255,44,116,0,0,81,4,46
10/20/12,328,Kansas,Oklahoma,L 7-52,28,124,2,away,58,185,34,313,18,93,1,16,86,4,36
10/27/12,328,Kansas,Texas,L 17-21,9,39,0,home,56,234,23,131,35,211,1,7,65,1,5
11/03/12,328,Kansas,Baylor,L 14-41,26,96,2,away,41,246,42,367,49,299,0,0,67,4,29
11/10/12,328,Kansas,Texas Tech,L 34-41,15,29,0,away,57,390,61,508,22,63,1,5,72,3,25
11/17/12,328,Kansas,Iowa St.,L 23-51,25,189,1,home,48,252,34,307,42,241,0,0,73,1,10
12/01/12,328,Kansas,West Virginia,L 10-59,16,117,1,away,45,157,25,407,46,240,3,15,61,8,70
09/01/12,327,Kansas State,FCS,W 51-9,28,169,0,home,40,324,51,323,26,95,0,0,68,2,15
09/08/12,327,Kansas State,Miami (Fla.),W 52-13,11,210,1,home,60,288,28,222,29,40,5,31,71,2,12
09/15/12,327,Kansas State,North Texas,W 35-21,20,230,1,home,28,143,28,208,40,145,2,16,48,1,15
09/22/12,327,Kansas State,Oklahoma,W 24-19,21,154,0,away,44,223,43,304,27,92,2,20,65,3,24
10/06/12,327,Kansas State,Kansas,W 56-16,14,129,0,home,37,346,32,213,49,175,4,27,51,1,5
10/13/12,327,Kansas State,Iowa St.,W 27-21,24,187,0,away,52,177,36,166,24,65,0,0,76,9,62
10/20/12,327,Kansas State,West Virginia,W 55-14,23,333,0,away,39,146,35,155,27,88,4,25,62,6,55
10/27/12,327,Kansas State,Texas Tech,W 55-24,27,233,0,home,36,193,50,331,27,111,2,8,63,5,45
11/03/12,327,Kansas State,Oklahoma St.,W 44-30,28,290,0,home,43,191,47,417,24,87,1,6,71,2,13
11/10/12,327,Kansas State,TCU,W 23-10,21,145,1,away,34,115,33,178,33,96,6,42,55,1,5
11/17/12,327,Kansas State,Baylor,L 24-52,51,286,3,away,31,76,32,238,49,342,0,0,82,7,60
12/01/12,327,Kansas State,Texas,W 42-24,14,184,1,home,45,168,35,314,30,99,4,33,59,3,35
01/03/13,327,Kansas State,Oregon,L 17-35,33,151,2,neutral,37,132,24,166,46,219,1,4,70,7,57
08/30/12,331,Kent State,FCS,W 41-21,22,166,0,home,38,101,36,246,30,70,4,23,60,6,35
09/08/12,331,Kent State,Kentucky,L 14-47,43,227,0,away,37,182,39,354,30,185,1,6,80,5,35
09/19/12,331,Kent State,Buffalo,W 23-7,28,165,1,away,53,239,26,113,39,168,2,3,81,10,100
09/29/12,331,Kent State,Ball St.,W 45-43,32,295,1,home,36,166,43,445,38,112,1,6,68,9,101
10/06/12,331,Kent State,Eastern Mich.,W 41-14,24,146,1,away,57,321,17,93,21,107,1,2,81,7,50
10/13/12,331,Kent State,Army,W 31-17,12,84,0,away,36,283,20,132,70,325,1,7,48,4,40
10/20/12,331,Kent State,Western Mich.,W 41-24,33,203,1,home,31,181,57,333,36,143,1,7,64,5,38
10/27/12,331,Kent State,Rutgers,W 35-23,22,131,0,away,50,224,46,313,20,96,2,10,72,5,40
11/03/12,331,Kent State,Akron,W 35-24,19,103,0,home,40,261,42,312,32,130,2,17,59,4,30
11/10/12,331,Kent State,Miami (Ohio),W 48-32,16,147,2,away,48,399,50,455,16,26,4,30,64,6,63
11/17/12,331,Kent State,Bowling Green,W 31-24,17,91,1,away,42,334,44,355,31,83,1,7,59,4,18
11/23/12,331,Kent State,Ohio,W 28-6,20,170,1,home,38,207,37,232,50,107,8,80,58,1,10
11/30/12,331,Kent State,Northern Ill.,L 37-44,37,190,2,neutral,42,70,34,212,56,312,4,22,79,0,0
01/06/13,331,Kent State,Arkansas St.,L 13-17,33,157,1,neutral,36,193,30,213,38,72,2,18,69,7,68
09/02/12,334,Kentucky,Louisville,L 14-32,51,280,0,away,19,93,26,247,46,219,3,7,70,3,17
09/08/12,334,Kentucky,Kent St.,W 47-14,39,354,0,home,30,185,43,227,37,182,3,21,69,4,50
09/15/12,334,Kentucky,Western Ky.,L 31-32,61,332,4,home,19,41,22,160,51,168,2,10,80,5,35
09/22/12,334,Kentucky,Florida,L 0-38,27,60,3,away,32,159,27,203,45,200,3,15,59,7,45
09/29/12,334,Kentucky,South Carolina,L 17-38,24,123,2,home,39,120,19,148,48,200,3,20,63,4,38
10/06/12,334,Kentucky,Mississippi St.,L 14-27,27,144,0,home,34,84,39,269,39,158,1,4,61,3,40
10/13/12,334,Kentucky,Arkansas,L 7-49,15,104,0,away,25,66,34,372,27,161,0,0,40,5,35
10/20/12,334,Kentucky,Georgia,L 24-29,20,123,0,home,43,206,40,427,32,77,3,22,63,3,16
10/27/12,334,Kentucky,Missouri,L 10-33,22,78,0,away,34,101,27,87,47,186,2,10,56,5,40
11/03/12,334,Kentucky,Vanderbilt,L 0-40,35,159,0,home,31,101,30,220,50,227,1,13,66,7,100
11/17/12,334,Kentucky,FCS,W 34-3,19,113,1,home,60,342,26,104,27,-2,5,54,79,6,55
11/24/12,334,Kentucky,Tennessee,L 17-37,47,245,0,away,37,167,34,293,32,164,1,14,84,3,25
09/01/12,365,LSU,North Texas,W 41-14,26,192,1,home,46,316,21,143,35,76,0,0,72,10,55
09/08/12,365,LSU,Washington,W 41-3,19,195,0,home,52,242,36,157,24,26,4,28,71,5,43
09/15/12,365,LSU,Idaho,W 63-14,23,222,1,home,39,250,36,174,26,39,0,0,62,8,58
09/22/12,365,LSU,Auburn,W 12-10,27,169,0,away,44,182,22,97,30,86,4,17,71,9,80
09/29/12,365,LSU,FCS,W 38-22,26,238,0,home,35,158,33,103,40,188,3,15,61,10,69
10/06/12,365,LSU,Florida,L 6-14,25,158,1,away,25,42,12,61,58,176,5,43,50,8,83
10/13/12,365,LSU,South Carolina,W 23-21,25,148,1,home,53,258,35,177,25,34,4,30,78,5,29
10/20/12,365,LSU,Texas A&M,W 24-19,29,97,0,away,45,219,56,276,38,134,3,17,74,13,102
11/03/12,365,LSU,Alabama,L 17-21,36,296,0,home,49,139,27,165,25,166,1,5,85,7,51
11/10/12,365,LSU,Mississippi St.,W 37-17,30,273,0,home,38,119,39,304,24,47,2,15,68,2,20
11/17/12,365,LSU,Mississippi,W 41-35,38,282,2,home,38,145,37,316,41,147,3,23,76,6,56
11/23/12,365,LSU,Arkansas,W 20-13,29,217,0,away,38,89,53,359,24,103,1,3,67,4,41
12/31/12,365,LSU,Clemson,L 24-25,23,120,1,neutral,25,99,50,346,50,99,5,28,48,7,66
09/08/12,366,Louisiana Tech,Houston,W 56-49,52,353,0,away,42,245,77,580,38,113,2,19,94,11,88
09/15/12,366,Louisiana Tech,Rice,W 56-37,24,276,0,home,48,333,34,205,55,272,2,16,72,16,156
09/22/12,366,Louisiana Tech,Illinois,W 52-24,22,284,0,away,37,119,37,205,41,119,5,39,59,5,39
09/29/12,366,Louisiana Tech,Virginia,W 44-38,37,227,0,away,39,158,41,480,39,145,1,6,76,10,109
10/06/12,366,Louisiana Tech,UNLV,W 58-31,46,316,0,home,51,306,46,378,39,158,1,6,97,6,71
10/13/12,366,Louisiana Tech,Texas A&M,L 57-59,59,450,0,home,42,165,40,395,46,283,1,6,101,8,95
10/20/12,366,Louisiana Tech,Idaho,W 70-28,42,431,0,home,53,408,36,257,23,47,3,25,95,4,30
10/27/12,366,Louisiana Tech,New Mexico St.,W 28-14,44,292,0,away,46,238,34,283,31,122,1,10,90,4,35
11/03/12,366,Louisiana Tech,UTSA,W 51-27,40,357,0,home,39,180,41,314,33,124,1,6,79,15,157
11/10/12,366,Louisiana Tech,Texas St.,W 62-55,46,344,0,away,55,283,38,281,39,296,2,13,101,5,61
11/17/12,366,Louisiana Tech,Utah St.,L 41-48,61,396,2,home,47,233,34,340,45,306,1,7,108,9,56
11/24/12,366,Louisiana Tech,San Jose St.,L 43-52,60,483,3,away,22,58,37,367,41,243,0,0,82,5,60
09/01/12,671,Louisiana-Lafayette,FCS,W 40-0,27,203,0,home,34,143,29,156,37,38,3,20,61,7,50
09/08/12,671,Louisiana-Lafayette,Troy,W 37-24,22,171,0,away,40,218,75,528,27,60,1,9,62,11,87
09/15/12,671,Louisiana-Lafayette,Oklahoma St.,L 24-65,42,266,0,away,25,110,37,412,59,330,0,0,67,5,48
09/29/12,671,Louisiana-Lafayette,Florida Int'l,W 48-20,31,314,0,home,39,187,28,204,34,55,4,23,70,3,25
10/06/12,671,Louisiana-Lafayette,Tulane,W 41-13,22,150,1,home,53,294,39,173,22,53,1,5,75,4,51
10/16/12,671,Louisiana-Lafayette,North Texas,L 23-30,41,265,1,away,19,106,28,282,52,242,0,0,60,6,35
10/23/12,671,Louisiana-Lafayette,Arkansas St.,L 27-50,41,374,3,home,23,76,31,269,50,257,3,19,64,8,57
11/03/12,671,Louisiana-Lafayette,La.-Monroe,W 40-24,32,373,1,away,49,234,38,333,20,74,1,7,81,4,32
11/10/12,671,Louisiana-Lafayette,Florida,L 20-27,23,171,0,away,30,96,26,162,34,149,5,24,53,5,45
11/17/12,671,Louisiana-Lafayette,Western Ky.,W 31-27,33,258,2,home,34,324,19,149,51,266,3,17,67,4,26
11/24/12,671,Louisiana-Lafayette,South Ala.,W 52-30,24,362,0,home,42,176,44,360,28,54,3,24,66,9,81
12/01/12,671,Louisiana-Lafayette,Fla. Atlantic,W 35-21,20,168,0,away,50,284,38,379,28,149,2,9,70,4,46
12/22/12,671,Louisiana-Lafayette,East Caro.,W 43-34,35,324,1,neutral,42,267,43,278,30,143,1,3,77,4,50
09/08/12,498,Louisiana-Monroe,Arkansas,W 34-31,68,412,1,neutral,35,138,40,281,26,96,1,16,103,6,49
09/15/12,498,Louisiana-Monroe,Auburn,L 28-31,48,245,0,away,41,165,19,163,42,255,1,2,89,2,20
09/21/12,498,Louisiana-Monroe,Baylor,L 42-47,42,298,1,home,43,262,41,380,47,169,0,0,85,8,44
09/29/12,498,Louisiana-Monroe,Tulane,W 63-10,28,331,2,away,41,222,45,160,21,-9,3,30,69,2,5
10/06/12,498,Louisiana-Monroe,Middle Tenn. St.,W 31-17,39,296,1,away,51,204,34,238,19,69,0,0,90,8,80
10/13/12,498,Louisiana-Monroe,Fla. Atlantic,W 35-14,24,147,0,home,32,194,39,261,37,46,4,21,56,7,59
10/20/12,498,Louisiana-Monroe,Western Ky.,W 43-42,42,308,2,away,22,77,32,308,45,141,5,27,64,5,57
10/27/12,498,Louisiana-Monroe,South Ala.,W 38-24,35,250,1,home,42,170,41,211,28,149,1,16,77,9,78
11/03/12,498,Louisiana-Monroe,La.-Lafayette,L 24-40,38,333,2,home,20,74,32,373,49,234,2,13,58,6,40
11/08/12,498,Louisiana-Monroe,Arkansas St.,L 23-45,53,357,1,away,27,76,34,334,34,200,0,0,80,5,35
11/17/12,498,Louisiana-Monroe,North Texas,W 42-16,40,357,1,home,31,161,46,323,36,144,0,0,71,5,37
11/24/12,498,Louisiana-Monroe,Florida Int'l,W 23-17,42,226,0,away,27,9,31,226,45,136,6,38,69,4,35
12/28/12,498,Louisiana-Monroe,Ohio,L 14-45,40,219,3,neutral,38,95,23,337,38,219,0,0,78,3,28
09/02/12,367,Louisville,Kentucky,W 32-14,26,247,0,home,46,219,51,280,19,93,2,13,72,6,42
09/08/12,367,Louisville,FCS,W 35-7,40,344,0,home,37,131,28,150,31,99,1,11,77,9,87
09/15/12,367,Louisville,North Carolina,W 39-34,28,279,0,home,43,183,41,363,17,47,0,0,71,6,53
09/22/12,367,Louisville,Florida Int'l,W 28-21,36,194,2,away,31,129,26,198,34,128,1,6,67,5,45
09/29/12,367,Louisville,Southern Miss.,W 21-17,14,85,1,away,50,184,9,25,48,224,1,14,64,5,29
10/13/12,367,Louisville,Pittsburgh,W 45-35,27,304,0,away,31,156,37,287,34,93,5,30,58,7,64
10/20/12,367,Louisville,South Fla.,W 27-25,25,256,0,home,33,128,38,189,44,197,4,32,58,9,75
10/26/12,367,Louisville,Cincinnati,W 34-31,41,416,1,home,37,108,28,157,41,196,1,4,78,6,65
11/03/12,367,Louisville,Temple,W 45-17,33,338,0,home,32,170,16,54,43,255,2,18,65,10,86
11/10/12,367,Louisville,Syracuse,L 26-45,50,424,1,away,17,48,23,246,52,278,1,6,67,6,35
11/24/12,367,Louisville,Connecticut,L 20-23,65,374,1,home,28,27,28,92,39,149,1,9,93,5,50
11/29/12,367,Louisville,Rutgers,W 20-17,39,322,1,away,41,42,28,284,17,54,0,0,80,6,52
01/02/13,367,Louisville,Florida,W 33-23,32,266,1,neutral,36,70,29,175,30,111,3,33,68,2,25
09/01/12,388,Marshall,West Virginia,L 34-69,56,413,1,away,45,132,39,324,35,331,1,4,101,11,112
09/08/12,388,Marshall,FCS,W 52-24,46,430,0,home,48,185,40,191,35,144,1,4,94,9,80
09/15/12,388,Marshall,Ohio,L 24-27,65,432,1,home,22,59,35,200,52,199,0,0,87,5,35
09/22/12,388,Marshall,Rice,W 54-51,39,259,0,away,50,334,43,346,50,301,1,5,89,8,68
09/29/12,388,Marshall,Purdue,L 41-51,68,439,3,away,23,95,37,294,53,149,1,14,91,8,82
10/06/12,388,Marshall,Tulsa,L 38-45,45,403,1,home,45,169,17,90,53,250,0,0,90,5,56
10/20/12,388,Marshall,Southern Miss.,W 59-24,43,354,1,away,42,275,33,115,44,216,3,16,85,9,102
10/27/12,388,Marshall,UCF,L 17-54,62,298,0,home,36,66,22,290,40,278,1,1,98,3,17
11/03/12,388,Marshall,Memphis,W 38-28,44,341,0,home,27,92,32,231,52,141,3,16,71,4,45
11/10/12,388,Marshall,UAB,L 31-38,34,216,1,away,41,121,34,197,42,209,3,15,75,2,30
11/17/12,388,Marshall,Houston,W 44-41,50,377,2,home,56,288,46,325,32,105,2,22,106,7,58
11/23/12,388,Marshall,East Caro.,L 59-65,55,419,2,away,45,214,48,439,38,116,3,14,100,7,41
09/01/12,392,Maryland,FCS,W 7-6,24,145,3,home,33,91,23,125,41,104,4,35,57,4,51
09/08/12,392,Maryland,Temple,W 36-27,21,190,0,away,48,144,18,178,39,52,3,25,69,3,40
09/15/12,392,Maryland,Connecticut,L 21-24,24,109,1,home,40,96,17,70,40,153,1,9,64,5,40
09/22/12,392,Maryland,West Virginia,L 21-31,30,305,1,away,35,46,43,338,25,25,2,21,65,5,31
10/06/12,392,Maryland,Wake Forest,W 19-14,25,191,1,home,43,53,38,170,29,71,3,21,68,8,55
10/13/12,392,Maryland,Virginia,W 27-20,26,237,0,away,29,-2,39,218,42,168,5,36,55,1,5
10/20/12,392,Maryland,North Carolina St.,L 18-20,27,256,1,home,54,206,47,307,26,40,2,15,81,8,75
10/27/12,392,Maryland,Boston College,L 17-20,42,240,3,away,32,97,39,287,27,8,4,33,74,3,32
11/03/12,392,Maryland,Georgia Tech,L 13-33,18,115,1,home,44,144,4,31,56,370,0,0,62,4,45
11/10/12,392,Maryland,Clemson,L 10-45,12,41,0,away,43,139,34,301,42,135,0,0,55,3,27
11/17/12,392,Maryland,Florida St.,L 14-41,19,136,0,home,34,34,26,160,41,237,3,11,53,3,34
11/24/12,392,Maryland,North Carolina,L 38-45,36,216,1,away,37,188,40,305,37,189,0,0,73,3,30
08/30/12,400,Massachusetts,Connecticut,L 0-37,23,56,1,away,24,3,27,225,43,147,0,0,47,5,29
09/08/12,400,Massachusetts,Indiana,L 6-45,34,186,0,home,36,78,37,285,52,321,1,3,70,9,85
09/15/12,400,Massachusetts,Michigan,L 13-63,30,147,0,away,36,112,25,291,43,294,1,7,66,10,69
09/22/12,400,Massachusetts,Miami (Ohio),L 16-27,40,213,3,away,50,258,22,192,42,216,3,13,90,8,88
09/29/12,400,Massachusetts,Ohio,L 34-37,51,373,0,home,33,138,27,229,52,274,0,0,84,8,73
10/06/12,400,Massachusetts,Western Mich.,L 14-52,29,135,1,away,33,83,28,283,46,268,1,15,62,8,40
10/20/12,400,Massachusetts,Bowling Green,L 0-24,34,33,4,home,26,85,36,188,37,94,1,11,60,6,63
10/27/12,400,Massachusetts,Vanderbilt,L 7-49,41,210,2,away,32,54,22,217,37,226,0,0,73,11,94
11/03/12,400,Massachusetts,Northern Ill.,L 0-63,37,153,1,away,46,114,26,278,49,332,1,6,83,2,20
11/10/12,400,Massachusetts,Akron,W 22-14,39,266,1,away,33,61,51,332,27,95,1,9,72,5,35
11/17/12,400,Massachusetts,Buffalo,L 19-29,40,215,2,home,35,49,31,237,41,168,2,13,75,2,20
11/23/12,400,Massachusetts,Central Mich.,L 21-42,46,253,4,home,26,64,19,82,42,262,1,2,72,7,63
09/01/12,404,Memphis,FCS,L 17-20,28,157,0,home,44,202,39,211,38,181,0,0,72,6,68
09/08/12,404,Memphis,Arkansas St.,L 28-33,24,154,0,away,32,139,43,302,54,317,0,0,56,4,30
09/15/12,404,Memphis,Middle Tenn. St.,L 30-48,37,325,1,home,33,74,31,260,45,179,0,0,70,7,75
09/22/12,404,Memphis,Duke,L 14-38,22,81,0,away,28,71,40,323,44,177,1,5,50,8,88
10/06/12,404,Memphis,Rice,W 14-10,14,81,0,home,51,164,30,117,28,104,2,15,65,5,35
10/13/12,404,Memphis,East Caro.,L 7-41,26,166,0,away,43,115,33,308,32,61,6,48,69,7,70
10/20/12,404,Memphis,UCF,L 17-35,28,121,1,home,45,240,26,122,34,229,1,6,73,6,61
10/27/12,404,Memphis,Southern Methodist,L 13-44,17,85,0,away,31,117,35,353,34,134,4,16,48,5,50
11/03/12,404,Memphis,Marshall,L 28-38,32,231,0,away,52,141,44,341,27,92,2,16,84,16,131
11/10/12,404,Memphis,Tulane,W 37-23,20,276,1,home,44,110,44,211,29,80,3,23,64,6,81
11/17/12,404,Memphis,UAB,W 46-9,17,160,0,away,42,173,42,187,28,26,6,38,59,5,60
11/24/12,404,Memphis,Southern Miss.,W 42-24,18,162,0,home,44,275,27,193,32,95,4,27,62,10,83
09/01/12,415,Miami (Florida),Boston College,W 41-32,45,207,1,away,34,208,51,441,34,96,0,0,79,9,78
09/08/12,415,Miami (Florida),Kansas St.,L 13-52,28,222,0,away,29,40,11,210,60,288,1,1,57,4,30
09/15/12,415,Miami (Florida),FCS,W 38-10,35,211,1,home,29,215,26,122,53,233,3,18,64,9,70
09/22/12,415,Miami (Florida),Georgia Tech,W 42-36,52,436,1,away,32,173,8,132,58,287,1,5,84,8,66
09/29/12,415,Miami (Florida),North Carolina St.,W 44-37,49,566,1,home,32,85,42,440,46,224,2,15,81,4,20
10/06/12,415,Miami (Florida),Notre Dame,L 3-41,35,201,0,neutral,18,84,26,211,51,376,0,0,53,9,76
10/13/12,415,Miami (Florida),North Carolina,L 14-18,39,235,2,home,45,180,40,214,44,272,0,0,84,7,54
10/20/12,415,Miami (Florida),Florida St.,L 20-33,44,229,1,home,21,29,31,229,41,218,2,13,65,4,25
11/01/12,415,Miami (Florida),Virginia Tech,W 30-12,30,190,0,home,28,157,37,199,45,222,1,8,58,8,55
11/10/12,415,Miami (Florida),Virginia,L 40-41,26,187,0,away,33,233,52,388,33,94,2,18,59,6,42
11/17/12,415,Miami (Florida),South Fla.,W 40-9,37,463,0,home,30,85,43,204,29,154,0,0,67,9,86
11/24/12,415,Miami (Florida),Duke,W 52-45,27,398,0,away,40,248,62,432,32,151,1,8,67,11,84
09/01/12,414,Miami (Ohio),Ohio St.,L 10-56,54,313,2,away,20,-1,33,244,53,294,3,22,74,6,33
09/08/12,414,Miami (Ohio),FCS,W 30-14,36,226,0,home,33,110,34,195,37,154,1,4,69,5,35
09/15/12,414,Miami (Ohio),Boise St.,L 12-39,28,178,0,away,23,49,31,304,45,295,0,0,51,1,5
09/22/12,414,Miami (Ohio),Massachusetts,W 27-16,22,192,1,home,42,216,40,213,50,258,1,6,64,7,55
09/29/12,414,Miami (Ohio),Akron,W 56-49,49,516,0,away,39,189,43,446,26,183,0,0,88,3,20
10/06/12,414,Miami (Ohio),Cincinnati,L 14-52,53,320,3,away,19,59,23,157,50,272,0,0,72,8,57
10/13/12,414,Miami (Ohio),Bowling Green,L 12-37,39,253,2,away,20,3,27,235,44,251,1,9,59,5,35
10/27/12,414,Miami (Ohio),Ohio,W 23-20,36,311,1,home,33,113,39,302,43,162,6,44,69,1,5
11/03/12,414,Miami (Ohio),Buffalo,L 24-27,44,242,0,away,33,98,25,137,39,215,0,0,77,8,77
11/10/12,414,Miami (Ohio),Kent St.,L 32-48,50,455,2,home,16,26,16,147,48,399,1,7,66,6,51
11/17/12,414,Miami (Ohio),Central Mich.,L 16-30,44,360,1,away,36,74,23,202,36,184,0,0,80,5,53
11/23/12,414,Miami (Ohio),Ball St.,L 24-31,40,218,0,home,25,103,22,137,58,226,2,17,65,2,17
09/01/12,418,Michigan,Alabama,L 14-41,27,200,3,neutral,29,69,21,199,42,232,2,21,56,8,99
09/08/12,418,Michigan,Air Force,W 31-25,25,208,1,home,31,214,19,127,71,290,0,0,56,5,45
09/15/12,418,Michigan,Massachusetts,W 63-13,25,291,1,home,43,294,30,147,36,112,1,24,68,5,40
09/22/12,418,Michigan,Notre Dame,L 6-13,25,138,5,away,41,161,19,145,31,94,0,0,66,5,38
10/06/12,418,Michigan,Purdue,W 44-13,16,105,0,away,54,304,35,157,26,56,2,17,70,4,36
10/13/12,418,Michigan,Illinois,W 45-0,15,174,0,home,51,353,16,29,37,105,3,13,66,5,45
10/20/12,418,Michigan,Michigan St.,W 12-10,30,163,1,home,32,163,34,192,31,112,1,10,62,6,55
10/27/12,418,Michigan,Nebraska,L 9-23,27,93,3,away,37,95,24,166,41,160,1,10,64,3,44
11/03/12,418,Michigan,Minnesota,W 35-13,18,234,1,away,41,155,31,147,38,128,1,4,59,7,69
11/10/12,418,Michigan,Northwestern,W 38-31,30,286,1,home,32,133,21,183,58,248,2,21,62,2,26
11/17/12,418,Michigan,Iowa,W 42-17,23,314,1,home,39,199,26,181,34,128,2,7,62,3,35
11/24/12,418,Michigan,Ohio St.,L 21-26,20,171,1,away,27,108,18,189,52,207,4,39,47,5,54
01/01/13,418,Michigan,South Carolina,L 28-33,37,214,1,neutral,45,141,36,341,17,85,3,18,82,4,55
08/31/12,416,Michigan State,Boise St.,W 17-13,38,248,3,home,52,213,32,169,24,37,0,0,90,10,90
09/08/12,416,Michigan State,Central Mich.,W 41-7,37,322,1,away,41,173,38,173,22,72,1,7,78,6,40
09/15/12,416,Michigan State,Notre Dame,L 3-20,45,187,0,home,25,50,32,178,34,122,1,2,70,5,56
09/22/12,416,Michigan State,Eastern Mich.,W 23-7,29,159,0,home,44,269,26,137,29,46,1,9,73,3,30
09/29/12,416,Michigan State,Ohio St.,L 16-17,42,269,0,home,22,34,23,179,44,204,1,6,64,4,35
10/06/12,416,Michigan State,Indiana,W 31-27,40,290,0,away,42,120,48,282,19,35,1,11,82,8,115
10/13/12,416,Michigan State,Iowa,L 16-19,31,179,1,home,39,149,36,134,34,123,1,8,70,5,56
10/20/12,416,Michigan State,Michigan,L 10-12,34,192,1,away,31,112,30,163,32,163,0,0,65,7,50
10/27/12,416,Michigan State,Wisconsin,W 16-13,39,216,0,away,28,61,22,171,37,19,5,38,67,4,25
11/03/12,416,Michigan State,Nebraska,L 24-28,27,123,0,home,43,238,36,160,40,313,2,29,70,9,100
11/17/12,416,Michigan State,Northwestern,L 20-23,47,297,2,home,39,122,43,246,27,57,1,1,86,2,21
11/24/12,416,Michigan State,Minnesota,W 26-10,29,143,2,away,44,278,30,92,19,4,2,23,73,5,45
12/29/12,416,Michigan State,TCU,W 17-16,27,104,0,neutral,42,123,29,201,30,87,4,17,69,7,72
08/30/12,419,Middle Tennessee,FCS,L 21-27,41,240,1,home,27,103,19,152,51,298,1,4,68,6,50
09/08/12,419,Middle Tennessee,Fla. Atlantic,W 31-17,14,178,0,home,55,302,32,260,28,96,3,11,69,7,61
09/15/12,419,Middle Tennessee,Memphis,W 48-30,31,260,0,away,45,179,37,325,33,74,0,0,76,5,50
09/29/12,419,Middle Tennessee,Georgia Tech,W 49-28,23,246,1,away,44,264,26,187,53,238,4,29,67,7,43
10/06/12,419,Middle Tennessee,La.-Monroe,L 17-31,34,238,1,home,19,69,39,296,51,204,0,0,53,10,70
10/13/12,419,Middle Tennessee,Florida Int'l,W 34-30,30,267,0,away,53,256,40,380,41,142,1,6,83,7,57
10/20/12,419,Middle Tennessee,Mississippi St.,L 3-45,32,174,2,away,41,131,27,219,32,227,1,10,73,8,62
10/27/12,419,Middle Tennessee,North Texas,W 38-21,30,349,0,home,37,139,29,221,43,211,2,7,67,2,20
11/01/12,419,Middle Tennessee,Western Ky.,W 34-29,17,118,0,away,50,224,31,283,32,155,0,0,67,2,15
11/17/12,419,Middle Tennessee,South Ala.,W 20-12,29,233,0,away,41,212,30,189,40,149,1,8,70,7,54
11/24/12,419,Middle Tennessee,Troy,W 24-21,37,176,1,home,27,152,48,281,39,191,1,2,64,3,37
12/01/12,419,Middle Tennessee,Arkansas St.,L 0-45,26,114,2,away,29,89,21,238,47,274,0,0,55,4,30
08/30/12,428,Minnesota,UNLV,W 30-27,30,269,1,away,46,209,35,116,37,159,2,13,76,11,86
09/08/12,428,Minnesota,FCS,W 44-7,14,172,0,home,52,240,36,163,32,68,4,32,66,3,33
09/15/12,428,Minnesota,Western Mich.,W 28-23,24,217,1,home,43,180,44,209,38,165,2,8,67,9,56
09/22/12,428,Minnesota,Syracuse,W 17-10,30,231,0,home,41,106,31,228,33,122,3,16,71,8,63
09/29/12,428,Minnesota,Iowa,L 13-31,33,197,3,away,32,102,31,192,25,182,0,0,65,4,29
10/13/12,428,Minnesota,Northwestern,L 13-21,30,169,1,home,42,158,17,67,34,208,0,0,72,9,82
10/20/12,428,Minnesota,Wisconsin,L 13-38,24,149,2,away,30,96,15,106,54,337,2,20,54,3,30
10/27/12,428,Minnesota,Purdue,W 44-28,22,246,0,home,41,212,43,198,34,183,3,18,63,8,51
11/03/12,428,Minnesota,Michigan,L 13-35,31,147,0,home,38,128,18,234,41,155,3,23,69,9,68
11/10/12,428,Minnesota,Illinois,W 17-3,15,78,0,away,50,231,25,175,35,101,2,15,65,5,24
