Date,Team_ID,Team,Opponent,Result,Off Pass Att,Off Pass Yards,Off Int,Location,Off Rush Att,Off Rush Yards,Def Pass Att,Def Pass Yards,Def Rush Att,Def Rush Yards,Def Sacks,Def Sack Yards,Off Plays,Pen,Pen Yards
11/25/16,288,Houston,Memphis,L 44-48,69,487,1,away,32,137,45,409,34,146,1,7,101,9,69
12/17/16,288,Houston,San Diego St.,L 10-34,34,229,4,neutral,41,25,14,128,37,127,2,19,75,2,10
09/01/16,295,Idaho,FCS,W 20-17,22,128,1,home,35,225,36,195,38,105,2,6,57,5,85
09/10/16,295,Idaho,Washington,L 14-59,38,218,1,away,38,104,33,356,30,126,2,10,76,4,35
09/17/16,295,Idaho,Washington St.,L 6-56,37,179,0,away,31,78,44,281,35,228,1,11,68,6,80
09/24/16,295,Idaho,UNLV,W 33-30,35,249,0,away,36,129,26,175,49,364,0,0,71,5,40
10/01/16,295,Idaho,Troy,L 13-34,34,166,2,home,36,89,42,373,33,157,0,0,70,4,40
10/08/16,295,Idaho,La.-Monroe,W 34-31,38,211,0,away,33,203,38,302,38,221,0,0,71,7,61
10/15/16,295,Idaho,New Mexico St.,W 55-23,39,482,1,home,42,169,36,366,29,62,5,33,81,5,40
10/22/16,295,Idaho,Appalachian St.,L 19-37,41,294,3,away,26,63,25,246,37,129,3,15,67,3,37
11/05/16,295,Idaho,La.-Lafayette,W 23-13,30,227,0,away,40,157,30,161,40,105,5,36,70,4,45
11/12/16,295,Idaho,Texas St.,W 47-14,33,336,0,away,40,154,19,193,28,-18,4,29,73,14,103
11/26/16,295,Idaho,South Ala.,W 38-31,34,231,3,home,35,176,46,326,34,157,2,18,69,4,45
12/03/16,295,Idaho,Georgia St.,W 37-12,20,138,0,home,45,149,37,266,24,92,0,0,65,5,45
12/22/16,295,Idaho,Colorado St.,W 61-50,31,381,0,neutral,51,225,36,445,30,155,0,0,82,7,69
09/03/16,301,Illinois,FCS,W 52-3,24,228,0,home,40,287,35,175,26,-10,6,29,64,7,55
09/10/16,301,Illinois,North Carolina,L 23-48,35,127,0,home,36,182,25,265,37,197,2,7,71,13,99
09/17/16,301,Illinois,Western Mich.,L 10-34,42,312,1,home,15,3,13,150,54,287,5,16,57,7,48
10/01/16,301,Illinois,Nebraska,L 16-31,23,146,0,away,21,124,23,220,49,203,0,0,44,7,48
10/08/16,301,Illinois,Purdue,L 31-34,23,184,0,home,46,315,37,228,41,231,0,0,69,12,125
10/15/16,301,Illinois,Rutgers,W 24-7,14,92,1,away,43,228,30,182,50,203,2,10,57,6,60
10/22/16,301,Illinois,Michigan,L 8-41,15,95,1,away,23,77,28,291,59,270,2,17,38,5,45
10/29/16,301,Illinois,Minnesota,L 17-40,34,156,0,home,34,89,19,112,48,171,2,22,68,3,33
11/05/16,301,Illinois,Michigan St.,W 31-27,29,140,0,home,24,164,47,315,43,175,3,12,53,2,10
11/12/16,301,Illinois,Wisconsin,L 3-48,24,101,4,away,21,99,14,92,64,363,1,5,45,5,46
11/19/16,301,Illinois,Iowa,L 0-28,41,137,1,home,24,61,17,80,49,262,0,0,65,2,10
11/26/16,301,Illinois,Northwestern,L 21-42,54,377,1,away,26,57,20,121,49,278,5,33,80,6,60
09/01/16,306,Indiana,Florida Int'l,W 34-13,28,240,0,away,52,246,47,268,21,63,1,7,80,9,74
09/10/16,306,Indiana,Ball St.,W 30-20,27,266,0,home,45,187,30,231,38,140,2,13,72,8,69
09/24/16,306,Indiana,Wake Forest,L 28-33,47,496,5,home,32,115,29,172,50,180,2,6,79,9,84
10/01/16,306,Indiana,Michigan St.,W 24-21,28,281,1,home,39,156,35,263,41,175,2,9,67,7,60
10/08/16,306,Indiana,Ohio St.,L 17-38,28,182,1,away,40,99,21,93,50,290,1,1,68,5,40
10/15/16,306,Indiana,Nebraska,L 22-27,39,245,2,home,30,88,26,208,45,152,1,13,69,1,10
10/22/16,306,Indiana,Northwestern,L 14-24,59,317,2,away,27,84,44,285,44,123,3,21,86,5,53
10/29/16,306,Indiana,Maryland,W 42-36,26,236,0,home,57,414,34,248,50,269,4,34,83,6,65
11/05/16,306,Indiana,Rutgers,W 33-27,41,420,2,away,44,147,36,258,34,93,3,24,85,4,22
11/12/16,306,Indiana,Penn St.,L 31-45,41,344,0,home,41,110,30,332,45,77,3,23,82,8,80
11/19/16,306,Indiana,Michigan,L 10-20,30,191,0,away,36,64,16,59,50,225,2,9,66,4,35
11/26/16,306,Indiana,Purdue,W 26-24,22,117,4,home,54,152,45,225,34,42,4,30,76,9,70
12/28/16,306,Indiana,Utah,L 24-26,40,224,1,neutral,37,117,24,214,52,256,5,30,77,4,24
09/03/16,312,Iowa,Miami (Ohio),W 45-21,21,192,0,home,29,212,29,266,41,158,3,19,50,3,35
09/10/16,312,Iowa,Iowa St.,W 42-3,30,237,0,home,36,198,35,165,35,126,3,17,66,5,35
09/17/16,312,Iowa,FCS,L 21-23,24,197,1,home,25,34,19,124,49,239,3,22,49,3,16
09/24/16,312,Iowa,Rutgers,W 14-7,23,162,0,away,38,193,24,190,53,193,4,24,61,7,57
10/01/16,312,Iowa,Northwestern,L 31-38,27,204,1,home,41,79,30,164,42,198,1,8,68,6,70
10/08/16,312,Iowa,Minnesota,W 14-7,31,142,2,away,41,179,33,166,29,102,2,5,72,4,32
10/15/16,312,Iowa,Purdue,W 49-35,20,155,0,away,53,365,59,458,21,47,1,15,73,12,94
10/22/16,312,Iowa,Wisconsin,L 9-17,33,153,0,home,27,83,25,256,48,167,2,18,60,5,30
11/05/16,312,Iowa,Penn St.,L 14-41,26,204,1,away,26,30,18,240,52,359,1,7,52,4,24
11/12/16,312,Iowa,Michigan,W 14-13,19,66,1,home,49,164,26,103,35,98,2,10,68,3,24
11/19/16,312,Iowa,Illinois,W 28-0,17,80,1,away,49,262,41,137,24,61,2,10,66,5,40
11/25/16,312,Iowa,Nebraska,W 40-10,15,144,0,home,47,264,37,127,31,90,1,10,62,7,70
01/02/17,312,Iowa,Florida,L 3-30,24,55,3,neutral,41,171,25,222,32,109,3,19,65,1,10
09/03/16,311,Iowa State,FCS,L 20-25,28,256,2,home,25,51,27,135,58,232,3,10,53,9,89
09/10/16,311,Iowa State,Iowa,L 3-42,35,165,1,away,35,126,30,237,36,198,2,11,70,10,73
09/17/16,311,Iowa State,TCU,L 20-41,36,217,0,away,47,138,35,252,37,229,0,0,83,7,44
09/24/16,311,Iowa State,San Jose St.,W 44-10,29,316,0,home,32,187,27,155,47,177,4,17,61,3,25
10/01/16,311,Iowa State,Baylor,L 42-45,23,261,0,home,54,204,22,178,62,469,1,1,77,9,80
10/08/16,311,Iowa State,Oklahoma St.,L 31-38,44,283,2,away,42,165,44,351,33,108,1,6,86,7,41
10/15/16,311,Iowa State,Texas,L 6-27,34,182,0,away,43,98,38,296,47,209,0,0,77,6,64
10/29/16,311,Iowa State,Kansas St.,L 26-31,43,339,1,home,31,154,28,151,43,247,0,0,74,6,51
11/03/16,311,Iowa State,Oklahoma,L 24-34,30,160,0,home,26,130,34,328,42,149,3,17,56,5,45
11/12/16,311,Iowa State,Kansas,W 31-24,30,220,1,away,46,238,38,171,40,244,1,6,76,5,59
11/19/16,311,Iowa State,Texas Tech,W 66-10,22,336,0,home,43,272,39,222,30,84,2,20,65,2,25
11/26/16,311,Iowa State,West Virginia,L 19-49,44,371,1,home,34,190,23,341,51,272,2,12,78,7,85
09/03/16,328,Kansas,FCS,W 55-6,38,399,1,home,35,171,23,49,40,170,1,5,73,4,37
09/10/16,328,Kansas,Ohio,L 21-37,29,206,1,home,15,26,36,167,57,329,0,0,44,4,50
09/17/16,328,Kansas,Memphis,L 7-43,41,193,2,away,31,121,25,189,47,205,5,36,72,8,41
09/29/16,328,Kansas,Texas Tech,L 19-55,48,250,1,away,28,46,55,548,24,73,3,32,76,7,55
10/08/16,328,Kansas,TCU,L 23-24,45,348,3,home,44,122,32,206,34,160,5,29,89,5,61
10/15/16,328,Kansas,Baylor,L 7-49,27,134,4,away,48,83,30,207,49,246,1,8,75,4,35
10/22/16,328,Kansas,Oklahoma St.,L 20-44,40,250,2,home,33,204,27,252,46,228,5,31,73,5,46
10/29/16,328,Kansas,Oklahoma,L 3-56,37,121,2,away,28,49,33,271,38,267,1,7,65,6,40
11/05/16,328,Kansas,West Virginia,L 21-48,36,291,2,away,37,150,28,264,47,341,1,8,73,9,104
11/12/16,328,Kansas,Iowa St.,L 24-31,38,171,1,home,40,244,30,220,46,238,1,4,78,1,15
11/19/16,328,Kansas,Texas,W 24-21,42,220,1,home,39,112,27,165,63,238,4,16,81,9,85
11/26/16,328,Kansas,Kansas St.,L 19-34,44,302,2,away,27,101,11,99,58,342,1,7,71,9,85
09/02/16,327,Kansas State,Stanford,L 13-26,41,243,2,away,32,92,19,167,30,105,2,5,73,8,44
09/17/16,327,Kansas State,Fla. Atlantic,W 63-7,18,159,0,home,54,336,28,129,37,82,4,41,72,12,105
09/24/16,327,Kansas State,FCS,W 35-0,13,105,0,home,22,165,12,24,17,30,0,0,35,2,24
10/01/16,327,Kansas State,West Virginia,L 16-17,30,166,1,away,42,120,41,298,35,124,3,14,72,6,25
10/08/16,327,Kansas State,Texas Tech,W 44-38,20,104,0,home,39,231,63,529,28,63,3,33,59,6,50
10/15/16,327,Kansas State,Oklahoma,L 17-38,37,225,0,away,32,110,32,372,33,138,0,0,69,7,35
10/22/16,327,Kansas State,Texas,W 24-21,27,171,1,home,51,234,24,222,38,122,4,35,78,8,75
10/29/16,327,Kansas State,Iowa St.,W 31-26,28,151,0,away,43,247,43,339,31,154,2,26,71,4,35
11/05/16,327,Kansas State,Oklahoma St.,L 37-43,18,87,1,home,56,345,38,457,26,180,1,9,74,4,31
11/19/16,327,Kansas State,Baylor,W 42-21,25,177,0,away,51,237,46,258,33,110,4,10,76,8,85
11/26/16,327,Kansas State,Kansas,W 34-19,11,99,0,home,58,342,44,302,27,101,4,16,69,5,60
12/03/16,327,Kansas State,TCU,W 30-6,21,159,0,away,51,336,36,138,37,142,3,19,72,6,61
12/28/16,327,Kansas State,Texas A&M,W 33-28,20,195,0,neutral,41,218,48,310,28,144,0,0,61,12,80
09/03/16,331,Kent State,Penn St.,L 13-33,28,129,2,away,41,150,31,209,38,145,1,11,69,6,47
09/10/16,331,Kent State,FCS,L 36-39,32,182,1,home,46,93,42,240,49,167,3,24,78,10,82
09/17/16,331,Kent State,FCS,W 27-7,20,108,0,home,46,235,35,132,31,67,5,37,66,6,55
09/24/16,331,Kent State,Alabama,L 0-48,16,84,0,away,30,82,34,217,46,285,2,7,46,0,0
10/01/16,331,Kent State,Akron,L 27-31,36,285,0,home,41,138,28,237,32,141,2,6,77,8,75
10/08/16,331,Kent State,Buffalo,W 44-20,13,89,0,away,45,341,40,256,37,116,1,6,58,2,12
10/15/16,331,Kent State,Miami (Ohio),L 14-18,14,99,2,away,48,163,21,181,37,79,2,3,62,5,39
10/22/16,331,Kent State,Ohio,L 10-14,29,101,0,home,49,163,19,127,36,208,0,0,78,2,20
10/29/16,331,Kent State,Central Mich.,W 27-24,18,102,1,away,42,228,43,244,30,105,3,21,60,5,44
11/08/16,331,Kent State,Western Mich.,L 21-37,21,73,1,home,34,220,13,83,64,329,1,4,55,5,50
11/15/16,331,Kent State,Bowling Green,L 7-42,28,245,0,away,22,9,24,177,66,420,0,0,50,8,58
11/25/16,331,Kent State,Northern Ill.,L 21-31,37,203,1,home,29,188,23,258,71,215,1,8,66,6,57
09/03/16,334,Kentucky,Southern Miss.,L 35-44,25,313,1,home,25,96,28,258,68,262,3,31,50,6,75
09/10/16,334,Kentucky,Florida,L 7-45,14,55,3,away,34,94,33,320,50,244,0,0,48,2,25
09/17/16,334,Kentucky,New Mexico St.,W 62-42,24,311,1,home,51,381,34,277,45,223,1,4,75,11,87
09/24/16,334,Kentucky,South Carolina,W 17-10,19,135,1,home,50,216,30,177,35,91,4,30,69,4,30
10/01/16,334,Kentucky,Alabama,L 6-34,22,89,0,away,36,72,38,315,37,173,2,13,58,2,15
10/08/16,334,Kentucky,Vanderbilt,W 20-13,24,49,1,home,52,258,30,141,32,141,4,22,76,5,42
10/22/16,334,Kentucky,Mississippi St.,W 40-38,33,292,0,home,44,262,21,81,39,281,0,0,77,2,20
10/29/16,334,Kentucky,Missouri,W 35-21,24,205,1,away,59,377,32,229,37,157,1,0,83,3,25
11/05/16,334,Kentucky,Georgia,L 24-27,21,122,1,home,40,186,31,245,42,215,0,0,61,5,40
11/12/16,334,Kentucky,Tennessee,L 36-49,29,192,1,away,55,443,18,223,41,376,2,34,84,6,59
11/19/16,334,Kentucky,FCS,W 49-13,14,129,1,home,35,281,18,27,53,257,1,6,49,10,85
11/26/16,334,Kentucky,Louisville,W 41-38,29,352,1,away,43,229,25,281,46,280,3,31,72,4,41
12/31/16,334,Kentucky,Georgia Tech,L 18-33,34,175,0,neutral,36,149,14,105,51,266,0,0,70,6,61
09/03/16,365,LSU,Wisconsin,L 14-16,21,131,2,neutral,29,126,31,205,42,134,2,8,50,5,57
09/10/16,365,LSU,FCS,W 34-13,19,127,1,home,37,244,35,248,34,120,3,14,56,5,35
09/17/16,365,LSU,Mississippi St.,W 23-20,32,215,0,home,39,177,32,214,32,56,6,37,71,7,56
09/24/16,365,LSU,Auburn,L 13-18,27,118,0,away,32,220,26,234,49,154,3,27,59,5,50
10/01/16,365,LSU,Missouri,W 42-7,30,216,0,home,52,418,38,188,22,77,2,15,82,5,35
10/15/16,365,LSU,Southern Miss.,W 45-10,18,276,1,home,24,183,37,161,36,81,2,13,42,6,55
10/22/16,365,LSU,Mississippi,W 38-21,28,204,1,home,36,311,33,218,36,107,2,5,64,6,43
11/05/16,365,LSU,Alabama,L 0-10,24,92,1,home,27,33,19,107,51,216,1,5,51,3,20
11/12/16,365,LSU,Arkansas,W 38-10,16,157,0,away,51,390,31,210,24,81,3,22,67,5,44
11/19/16,365,LSU,Florida,L 10-16,26,204,0,home,45,219,17,144,35,126,2,19,71,2,20
11/24/16,365,LSU,Texas A&M,W 54-39,28,324,0,away,46,298,38,284,33,188,2,15,74,5,29
12/31/16,365,LSU,Louisville,W 29-9,29,217,1,neutral,41,177,27,153,35,67,8,64,70,4,48
09/03/16,366,Louisiana Tech,Arkansas,L 20-21,31,212,1,away,23,79,29,191,40,106,4,26,54,3,20
09/10/16,366,Louisiana Tech,FCS,W 53-24,60,518,2,home,30,209,31,137,39,156,1,1,90,6,62
09/17/16,366,Louisiana Tech,Texas Tech,L 45-59,32,311,0,away,36,261,36,470,43,196,2,20,68,8,89
09/24/16,366,Louisiana Tech,Middle Tenn. St.,L 34-38,59,504,0,away,37,118,46,356,33,197,1,8,96,3,28
10/01/16,366,Louisiana Tech,UTEP,W 28-7,28,191,0,home,22,196,34,293,35,122,3,22,50,2,12
10/06/16,366,Louisiana Tech,Western Ky.,W 55-52,45,454,0,home,27,107,50,340,23,87,2,9,72,5,64
10/15/16,366,Louisiana Tech,Massachusetts,W 56-28,34,491,1,away,35,199,40,268,33,131,7,40,69,5,41
10/22/16,366,Louisiana Tech,Florida Int'l,W 44-24,30,269,0,away,27,142,49,331,29,67,4,21,57,8,60
10/29/16,366,Louisiana Tech,Rice,W 61-16,31,434,0,home,39,301,27,152,43,153,5,31,70,3,25
11/05/16,366,Louisiana Tech,North Texas,W 45-24,30,253,1,away,40,226,34,207,30,82,5,32,70,3,30
11/12/16,366,Louisiana Tech,UTSA,W 63-35,27,293,0,home,30,180,42,179,42,131,5,33,57,6,80
11/25/16,366,Louisiana Tech,Southern Miss.,L 24-39,39,246,3,away,16,8,33,342,44,84,3,20,55,7,50
12/03/16,366,Louisiana Tech,Western Ky.,L 44-58,57,502,1,away,22,5,31,421,41,235,0,0,79,8,64
12/23/16,366,Louisiana Tech,Navy,W 48-45,40,409,0,neutral,33,88,12,159,49,300,2,5,73,4,50
09/03/16,671,Louisiana-Lafayette,Boise St.,L 10-45,33,186,0,home,40,81,35,426,38,158,1,9,73,10,71
09/10/16,671,Louisiana-Lafayette,FCS,W 30-22,21,170,0,home,40,220,46,265,42,99,5,44,61,11,94
09/17/16,671,Louisiana-Lafayette,South Ala.,W 28-23,26,256,2,home,36,256,29,264,37,74,2,20,62,4,30
09/24/16,671,Louisiana-Lafayette,Tulane,L 39-41,38,240,2,away,63,137,26,181,48,130,3,21,101,5,30
10/01/16,671,Louisiana-Lafayette,New Mexico St.,L 31-37,36,227,2,away,49,205,49,354,42,145,5,43,85,8,69
10/12/16,671,Louisiana-Lafayette,Appalachian St.,L 0-24,35,128,0,home,41,139,26,201,37,171,2,15,76,7,65
10/22/16,671,Louisiana-Lafayette,Texas St.,W 27-3,22,165,1,away,48,236,28,142,36,79,3,17,70,13,93
11/05/16,671,Louisiana-Lafayette,Idaho,L 13-23,30,161,0,home,40,105,30,227,40,157,0,0,70,6,29
11/10/16,671,Louisiana-Lafayette,Ga. Southern,W 33-26,27,258,0,away,42,224,37,254,28,52,0,0,69,8,64
11/19/16,671,Louisiana-Lafayette,Georgia,L 21-35,24,189,3,away,46,276,20,165,39,235,0,0,70,5,35
11/26/16,671,Louisiana-Lafayette,Arkansas St.,W 24-19,24,242,0,home,33,50,57,393,33,128,1,9,57,5,50
12/03/16,671,Louisiana-Lafayette,La.-Monroe,W 30-3,5,0,2,away,61,240,14,31,38,116,1,10,66,6,43
12/17/16,671,Louisiana-Lafayette,Southern Miss.,L 21-28,22,95,1,neutral,47,157,42,346,32,135,2,16,69,6,57
09/03/16,498,Louisiana-Monroe,FCS,W 38-21,33,208,2,home,46,325,32,137,46,239,4,33,79,7,73
09/10/16,498,Louisiana-Monroe,Oklahoma,L 17-59,37,272,0,away,29,78,35,352,46,288,3,18,66,4,36
09/17/16,498,Louisiana-Monroe,Ga. Southern,L 21-23,33,283,1,away,29,67,17,71,71,345,0,0,62,5,70
10/01/16,498,Louisiana-Monroe,Auburn,L 7-58,33,139,1,away,32,112,18,278,66,410,1,17,65,2,30
10/08/16,498,Louisiana-Monroe,Idaho,L 31-34,38,302,3,home,38,221,38,211,33,203,0,0,76,2,15
10/15/16,498,Louisiana-Monroe,Texas St.,W 40-34,23,179,1,home,73,298,36,193,26,124,2,27,96,2,68
10/22/16,498,Louisiana-Monroe,New Mexico,L 17-59,22,120,2,away,41,115,11,146,51,476,0,0,63,6,52
10/29/16,498,Louisiana-Monroe,Arkansas St.,L 10-51,29,162,2,away,42,174,41,316,31,118,1,9,71,7,51
11/05/16,498,Louisiana-Monroe,South Ala.,W 42-35,39,279,1,home,46,181,37,307,41,209,3,34,85,4,40
11/12/16,498,Louisiana-Monroe,Georgia St.,W 37-23,31,193,0,away,54,264,30,422,26,42,2,9,85,3,25
11/19/16,498,Louisiana-Monroe,Appalachian St.,L 17-42,32,136,1,away,44,225,22,208,47,429,1,0,76,5,50
12/03/16,498,Louisiana-Monroe,La.-Lafayette,L 3-30,14,31,2,home,38,116,5,0,61,240,0,0,52,3,35
09/01/16,367,Louisville,Charlotte,W 70-14,35,391,1,home,35,272,32,160,31,48,4,35,70,10,49
09/09/16,367,Louisville,Syracuse,W 62-28,40,431,1,away,41,414,53,293,40,121,4,36,81,9,100
09/17/16,367,Louisville,Florida St.,W 63-20,20,216,1,home,46,314,24,113,43,171,5,47,66,5,56
09/24/16,367,Louisville,Marshall,W 59-28,44,417,1,away,41,273,21,59,43,148,2,20,85,12,143
10/01/16,367,Louisville,Clemson,L 36-42,44,295,1,away,55,273,31,306,31,201,0,0,99,11,104
10/14/16,367,Louisville,Duke,W 24-14,26,181,0,home,35,288,21,129,39,110,1,1,61,4,32
10/22/16,367,Louisville,North Carolina St.,W 54-13,36,390,0,home,44,163,36,236,25,14,1,6,80,12,94
10/29/16,367,Louisville,Virginia,W 32-25,41,361,1,away,34,147,40,238,28,84,1,8,75,7,68
11/05/16,367,Louisville,Boston College,W 52-7,29,305,1,away,36,210,25,150,37,57,3,23,65,0,0
11/12/16,367,Louisville,Wake Forest,W 44-12,26,145,0,home,37,346,24,141,49,73,7,51,63,4,55
11/17/16,367,Louisville,Houston,L 10-36,43,211,0,away,40,101,46,298,33,64,1,8,83,15,114
11/26/16,367,Louisville,Kentucky,L 38-41,25,281,3,home,46,280,29,352,43,229,0,0,71,4,48
12/31/16,367,Louisville,LSU,L 9-29,27,153,0,neutral,35,67,29,217,41,177,1,15,62,8,56
09/10/16,388,Marshall,FCS,W 62-0,22,313,0,home,40,217,33,175,36,47,4,31,62,8,70
09/17/16,388,Marshall,Akron,L 38-65,59,446,3,home,38,114,32,379,30,145,2,10,97,17,180
09/24/16,388,Marshall,Louisville,L 28-59,21,59,1,home,43,148,44,417,41,273,1,8,64,9,95
10/01/16,388,Marshall,Pittsburgh,L 27-43,32,240,1,away,30,104,24,280,41,252,0,0,62,5,67
10/08/16,388,Marshall,North Texas,L 21-38,42,258,1,away,28,13,28,206,54,252,6,34,70,6,70
10/15/16,388,Marshall,Fla. Atlantic,W 27-21,39,330,1,home,42,106,20,175,45,281,2,8,81,4,40
10/22/16,388,Marshall,Charlotte,L 24-27,46,262,1,home,24,88,31,203,50,184,3,9,70,12,115
10/29/16,388,Marshall,Southern Miss.,L 14-24,34,166,0,away,25,60,40,300,45,174,2,16,59,5,65
11/05/16,388,Marshall,Old Dominion,L 14-38,29,138,0,away,20,76,27,199,50,262,2,12,49,5,39
11/12/16,388,Marshall,Middle Tenn. St.,W 42-17,37,246,0,home,41,207,37,220,25,63,3,17,78,3,35
11/19/16,388,Marshall,Florida Int'l,L 14-31,42,301,2,away,26,78,25,257,41,259,2,9,68,5,55
11/26/16,388,Marshall,Western Ky.,L 6-60,35,143,2,home,39,87,31,233,30,229,0,0,74,11,90
09/03/16,392,Maryland,FCS,W 52-13,29,204,0,home,44,315,29,200,35,69,2,19,73,2,25
09/09/16,392,Maryland,Florida Int'l,W 41-14,21,238,0,away,45,239,28,170,40,202,3,8,66,8,85
09/17/16,392,Maryland,UCF,W 30-24,23,127,0,away,50,246,37,260,54,195,3,17,73,6,47
10/01/16,392,Maryland,Purdue,W 50-7,17,96,1,home,46,400,53,195,27,10,6,45,63,11,92
10/08/16,392,Maryland,Penn St.,L 14-38,16,100,1,away,38,170,19,152,62,372,3,30,54,5,54
10/15/16,392,Maryland,Minnesota,L 10-31,37,161,2,home,36,130,15,82,48,229,1,0,73,9,75
10/22/16,392,Maryland,Michigan St.,W 28-17,28,200,0,home,42,247,24,156,44,270,1,5,70,3,25
10/29/16,392,Maryland,Indiana,L 36-42,34,248,1,away,50,269,26,236,57,414,1,6,84,6,60
11/05/16,392,Maryland,Michigan,L 3-59,28,289,2,away,38,78,27,387,39,273,1,1,66,6,46
11/12/16,392,Maryland,Ohio St.,L 3-62,27,133,1,home,40,43,36,328,43,253,2,12,67,7,74
11/19/16,392,Maryland,Nebraska,L 7-28,31,196,0,away,25,11,37,220,45,181,3,25,56,5,65
11/26/16,392,Maryland,Rutgers,W 31-13,16,96,0,home,45,318,40,203,40,147,7,57,61,9,60
12/26/16,392,Maryland,Boston College,L 30-36,35,229,1,neutral,34,128,23,171,52,177,5,19,69,11,86
09/03/16,400,Massachusetts,Florida,L 7-24,17,141,0,away,35,46,44,256,29,107,1,6,52,7,25
09/10/16,400,Massachusetts,Boston College,L 7-26,28,145,1,home,33,-23,22,191,41,153,1,2,61,5,37
09/17/16,400,Massachusetts,Florida Int'l,W 21-13,42,278,1,home,36,116,34,178,34,137,3,25,78,9,72
09/24/16,400,Massachusetts,Mississippi St.,L 35-47,41,273,3,home,28,138,39,305,46,293,1,8,69,7,35
10/01/16,400,Massachusetts,Tulane,L 24-31,30,181,1,home,24,131,21,168,64,280,1,5,54,7,65
10/07/16,400,Massachusetts,Old Dominion,L 16-36,33,237,2,away,34,169,35,248,47,274,3,13,67,10,95
10/15/16,400,Massachusetts,Louisiana Tech,L 28-56,40,268,1,home,33,131,34,491,35,199,3,25,73,7,73
10/22/16,400,Massachusetts,South Carolina,L 28-34,42,247,2,away,37,142,26,201,44,194,2,12,79,8,77
10/29/16,400,Massachusetts,FCS,W 34-10,41,364,1,home,24,143,35,295,32,67,4,38,65,7,60
11/05/16,400,Massachusetts,Troy,L 31-52,44,316,1,away,28,44,39,287,38,198,1,7,72,8,76
11/19/16,400,Massachusetts,Brigham Young,L 9-51,40,288,2,away,20,40,34,184,49,247,1,9,60,9,94
11/26/16,400,Massachusetts,Hawaii,L 40-46,38,342,0,away,34,117,31,311,33,168,4,31,72,9,85
09/03/16,404,Memphis,FCS,W 35-17,40,295,2,home,33,110,34,143,29,110,2,12,73,4,40
09/17/16,404,Memphis,Kansas,W 43-7,25,189,0,home,47,205,41,193,31,121,1,7,72,8,89
09/24/16,404,Memphis,Bowling Green,W 77-3,32,395,0,home,45,240,48,203,28,91,0,0,77,9,85
10/01/16,404,Memphis,Mississippi,L 28-48,47,355,3,away,31,119,44,361,44,263,1,5,78,7,52
10/06/16,404,Memphis,Temple,W 34-27,26,174,0,home,32,149,59,445,29,86,2,14,58,3,25
10/14/16,404,Memphis,Tulane,W 24-14,34,236,1,away,33,163,30,144,44,169,1,5,67,7,79
10/22/16,404,Memphis,Navy,L 28-42,40,333,0,away,31,98,4,85,74,447,0,0,71,3,25
10/29/16,404,Memphis,Tulsa,L 30-59,40,349,2,home,42,159,33,234,54,362,0,0,82,12,98
11/05/16,404,Memphis,Southern Methodist,W 51-7,33,314,0,away,39,160,40,208,32,100,3,19,72,3,26
11/12/16,404,Memphis,South Fla.,L 42-49,46,331,1,home,35,277,29,263,50,416,0,0,81,6,60
11/18/16,404,Memphis,Cincinnati,W 34-7,20,159,0,away,53,172,34,144,35,100,4,31,73,5,45
11/25/16,404,Memphis,Houston,W 48-44,45,409,0,home,34,146,69,487,32,137,3,15,79,10,94
12/20/16,404,Memphis,Western Ky.,L 31-51,49,418,1,neutral,32,73,30,336,48,262,6,24,81,5,53
09/03/16,415,Miami (Florida),FCS,W 70-3,21,150,0,home,36,373,27,175,42,22,3,21,57,6,54
09/10/16,415,Miami (Florida),Fla. Atlantic,W 38-10,31,191,2,home,39,279,37,167,34,47,7,35,70,9,90
09/17/16,415,Miami (Florida),Appalachian St.,W 45-10,28,385,1,away,31,164,22,115,49,144,2,21,59,9,73
10/01/16,415,Miami (Florida),Georgia Tech,W 35-21,19,241,0,away,27,114,19,94,54,267,4,19,46,4,39
10/08/16,415,Miami (Florida),Florida St.,L 19-20,32,214,1,home,28,62,33,240,43,165,2,21,60,10,110
10/15/16,415,Miami (Florida),North Carolina,L 13-20,32,224,0,home,36,139,46,299,43,162,1,12,68,4,43
10/20/16,415,Miami (Florida),Virginia Tech,L 16-37,38,323,1,away,29,42,34,272,44,251,3,8,67,6,62
10/29/16,415,Miami (Florida),Notre Dame,L 27-30,42,288,1,away,35,18,38,263,29,148,1,5,77,10,86
11/05/16,415,Miami (Florida),Pittsburgh,W 51-28,47,356,0,home,36,178,36,287,34,130,1,12,83,8,71
11/12/16,415,Miami (Florida),Virginia,W 34-14,29,228,1,away,42,222,34,207,33,82,6,20,71,7,45
11/19/16,415,Miami (Florida),North Carolina St.,W 27-13,38,286,0,away,32,129,44,210,29,119,0,0,70,6,45
11/26/16,415,Miami (Florida),Duke,W 40-21,35,396,0,home,30,172,50,316,26,79,3,20,65,8,69
12/28/16,415,Miami (Florida),West Virginia,W 31-14,34,282,0,neutral,34,81,26,134,39,95,4,42,68,8,89
09/03/16,414,Miami (Ohio),Iowa,L 21-45,29,266,0,away,41,158,21,192,29,212,2,20,70,5,22
09/10/16,414,Miami (Ohio),FCS,L 17-21,22,250,1,home,43,147,36,174,35,142,1,6,65,12,84
09/17/16,414,Miami (Ohio),Western Ky.,L 24-31,41,339,0,home,38,85,31,268,35,136,1,6,79,11,87
