LABEL,HOME,OPASS,ORUSH,OINT,DPASS,DRUSH,TPEN
W,1,8.714285714285714,4.320754716981132,0.05,6.315789473684211,-0.8888888888888888,0.410958904109589
W,0,5.774193548387097,3.75,0.03571428571428571,3.2222222222222223,5.088888888888889,0.35
W,1,9.333333333333334,5.978260869565218,0.0,5.6,2.0,0.8571428571428571
W,0,10.0,3.4324324324324325,0.0,5.696969696969697,2.972972972972973,0.7258064516129032
W,1,8.545454545454545,8.125,0.0,1.826086956521739,4.068965517241379,1.2714285714285714
W,0,11.95,5.886792452830188,0.0,5.054054054054054,3.68,0.8904109589041096
W,1,7.137931034482759,6.705882352941177,0.034482758620689655,6.84375,2.4074074074074074,0.5625
W,0,8.842105263157896,6.277777777777778,0.05263157894736842,4.947368421052632,2.3333333333333335,0.0
W,1,8.8,4.488888888888889,0.0,3.6,0.3448275862068966,1.0434782608695652
L,0,5.673913043478261,1.8,0.06818181818181818,6.0,2.40625,0.828125
L,0,4.921052631578948,1.5862068965517242,0.0,5.9655172413793105,5.166666666666667,1.0317460317460319
W,1,5.588235294117647,4.95,0.058823529411764705,6.853658536585366,3.3,0.42105263157894735
W,0,5.05,5.5,0.0,6.216216216216216,1.7241379310344827,0.7580645161290323
W,1,6.2,2.12,0.0,6.405405405405405,2.3043478260869565,1.0625
W,1,3.090909090909091,2.1052631578947367,0.058823529411764705,9.375,3.7708333333333335,0.9454545454545454
W,0,4.75,4.137254901960785,0.0,5.638297872340425,2.0869565217391304,0.5068493150684932
W,0,2.176470588235294,8.058823529411764,0.11764705882352941,3.857142857142857,3.661290322580645,1.1764705882352942
W,1,11.166666666666666,4.148148148148148,0.0,8.352941176470589,2.3636363636363638,0.3076923076923077
W,0,10.538461538461538,4.777777777777778,0.08333333333333333,3.9705882352941178,3.8620689655172415,0.7575757575757576
W,1,6.666666666666667,7.2368421052631575,0.058823529411764705,6.2439024390243905,2.1333333333333333,0.18181818181818182
L,0,3.0833333333333335,5.425531914893617,0.08823529411764706,15.428571428571429,4.473684210526316,0.49382716049382713
L,0,5.346153846153846,2.9285714285714284,0.08695652173913043,7.129032258064516,3.3214285714285716,0.15384615384615385
W,1,8.65625,8.636363636363637,0.0625,3.0625,1.1333333333333333,0.5921052631578947
L,1,2.586206896551724,2.6136363636363638,0.11538461538461539,4.391304347826087,2.361111111111111,0.14285714285714285
L,0,4.55,3.65625,0.10526315789473684,6.052631578947368,4.7272727272727275,0.7843137254901961
W,1,5.555555555555555,4.538461538461538,0.029411764705882353,6.134615384615385,1.2352941176470589,0.2602739726027397
L,1,5.886363636363637,5.206896551724138,0.0,6.714285714285714,4.666666666666667,0.410958904109589
W,1,11.481481481481481,4.378378378378378,0.037037037037037035,3.8,4.045454545454546,0.734375
L,0,6.3076923076923075,2.1714285714285713,0.02702702702702703,4.137931034482759,4.533333333333333,0.9444444444444444
W,1,5.36,4.975,0.0,6.0,3.25,0.625
W,1,10.897435897435898,4.151515151515151,0.02631578947368421,6.258064516129032,4.75,0.704225352112676
L,0,4.421052631578948,3.96,0.0,6.65,7.18,0.3225806451612903
W,1,6.5,5.025,0.029411764705882353,4.9714285714285715,3.727272727272727,1.2837837837837838
W,0,8.916666666666666,4.808510638297872,0.043478260869565216,4.0,4.2368421052631575,0.34285714285714286
L,0,5.625,0.16129032258064516,0.038461538461538464,12.294117647058824,4.770833333333333,0.49122807017543857
W,1,9.513513513513514,4.061224489795919,0.02857142857142857,6.566666666666666,2.8857142857142857,0.8095238095238095
W,0,6.862745098039215,5.305555555555555,0.02,3.76,2.5,0.9069767441860465
W,1,5.6571428571428575,3.292682926829268,0.058823529411764705,6.774193548387097,-0.3333333333333333,1.0133333333333334
W,1,8.170731707317072,7.238095238095238,0.024390243902439025,1.6923076923076923,0.36,0.5903614457831325
W,1,6.071428571428571,1.84,0.025,3.6956521739130435,1.2352941176470589,1.4307692307692308
W,0,2.3181818181818183,3.55,0.025,6.673469387755102,-0.7272727272727273,1.2875
W,0,7.0,3.046511627906977,0.029411764705882353,4.125,2.5517241379310347,0.2597402597402597
W,0,6.230769230769231,3.09375,0.0,5.107142857142857,3.116279069767442,0.5357142857142857
W,1,10.477272727272727,2.68,0.023809523809523808,4.0,1.9736842105263157,0.7910447761194029
W,0,4.675,6.4,0.0,5.333333333333333,0.21428571428571427,0.84
W,1,8.555555555555555,3.4,0.0,6.564102564102564,1.8076923076923077,0.12195121951219512
W,0,6.9523809523809526,7.512820512820513,0.0,10.363636363636363,4.75,0.6582278481012658
W,0,2.933333333333333,0.47368421052631576,0.08333333333333333,1.95,1.9142857142857144,0.6081081081081081
L,0,4.209302325581396,2.892857142857143,0.09523809523809523,4.833333333333333,4.019607843137255,1.1
W,1,7.5777777777777775,5.212765957446808,0.0,5.25,0.875,1.3666666666666667
W,1,7.428571428571429,5.704545454545454,0.0,6.958333333333333,4.065217391304348,1.7294117647058824
W,1,9.46875,4.627450980392157,0.0,2.96,6.542857142857143,0.3048780487804878
L,0,5.6,3.2285714285714286,0.0,10.037037037037036,5.258064516129032,0.9354838709677419
L,1,5.413043478260869,2.658536585365854,0.0,11.16,3.5208333333333335,0.3614457831325301
L,0,5.117647058823529,-0.5652173913043478,0.06666666666666667,10.105263157894736,4.461538461538462,0.6764705882352942
W,0,7.827586206896552,5.440677966101695,0.0,7.475409836065574,2.909090909090909,0.7126436781609196
W,1,7.827586206896552,5.448979591836735,0.0,5.7407407407407405,4.970588235294118,0.3246753246753247
L,0,6.486486486486487,3.8823529411764706,0.027777777777777776,8.46875,3.86046511627907,0.2571428571428571
L,0,2.9545454545454546,1.6388888888888888,0.025,10.051282051282051,5.511111111111111,1.1842105263157894
W,1,5.423076923076923,7.211538461538462,0.0,5.657894736842105,3.1538461538461537,1.7922077922077921
L,1,8.88888888888889,4.75,0.030303030303030304,7.6,7.512820512820513,0.6164383561643836
L,0,5.737704918032787,3.303030303030303,0.03389830508474576,5.642857142857143,5.2,0.7065217391304348
W,1,8.063492063492063,3.7142857142857144,0.0,4.804878048780488,1.7142857142857142,1.1688311688311688
L,0,5.615384615384615,-0.3333333333333333,0.016129032258064516,6.029411764705882,3.292682926829268,1.35
L,0,5.979591836734694,5.09375,0.0,7.5,4.0,0.7215189873417721
W,1,7.823529411764706,1.4782608695652173,0.06521739130434782,5.642857142857143,3.2857142857142856,1.434782608695652
W,1,10.686274509803921,7.115384615384615,0.02040816326530612,7.0,4.142857142857143,1.2666666666666666
W,0,5.1891891891891895,1.0,0.0,5.657894736842105,2.3333333333333335,0.7017543859649122
L,1,6.796875,2.909090909090909,0.03278688524590164,8.5,5.440677966101695,1.0843373493975903
W,1,3.980769230769231,3.28125,0.02127659574468085,5.054054054054054,2.1515151515151514,1.0759493670886076
L,0,4.88135593220339,3.5714285714285716,0.05172413793103448,4.285714285714286,4.05,1.1666666666666667
W,1,6.672727272727273,4.6,0.018867924528301886,7.277777777777778,1.8461538461538463,1.1136363636363635
W,0,5.28,3.5714285714285716,0.02040816326530612,6.8,2.6666666666666665,0.2597402597402597
W,0,8.218181818181819,3.838709677419355,0.018518518518518517,8.266666666666667,4.625,0.7058823529411765
L,0,6.130434782608695,3.1818181818181817,0.028985507246376812,7.857142857142857,8.076923076923077,0.43956043956043955
W,1,13.25,7.093023255813954,0.0,5.5625,4.130434782608695,1.5757575757575757
L,0,3.8085106382978724,1.0,0.022222222222222223,8.59375,5.369565217391305,0.8620689655172413
W,0,10.71875,6.5588235294117645,0.03125,5.209302325581396,3.5238095238095237,1.1818181818181819
W,0,10.538461538461538,2.375,0.02631578947368421,5.7073170731707314,2.0,1.6774193548387097
L,1,5.108695652173913,4.644444444444445,0.0,10.444444444444445,8.129032258064516,0.8876404494382022
W,1,7.892857142857143,4.617647058823529,0.038461538461538464,6.038461538461538,4.4324324324324325,0.9833333333333333
L,1,5.081632653061225,2.0869565217391304,0.0425531914893617,6.0,4.137254901960785,0.8714285714285714
L,0,6.121212121212121,4.909090909090909,0.03333333333333333,6.745098039215686,4.181818181818182,1.2027027027027026
L,0,6.4411764705882355,3.638888888888889,0.12121212121212122,9.216216216216216,4.368421052631579,1.0724637681159421
W,1,4.619047619047619,6.470588235294118,0.05555555555555555,7.8,2.8461538461538463,0.5797101449275363
L,0,8.1,3.975,0.05128205128205128,4.419354838709677,5.428571428571429,0.7974683544303798
L,0,5.434782608695652,1.9523809523809523,0.045454545454545456,7.704545454545454,1.7857142857142858,0.46153846153846156
L,0,1.6666666666666667,2.085714285714286,0.041666666666666664,10.333333333333334,6.326086956521739,0.864406779661017
W,1,11.852941176470589,4.3125,0.03125,3.7586206896551726,5.0285714285714285,2.21875
W,0,7.612244897959184,3.6216216216216215,0.0,8.703703703703704,2.8,0.8372093023255814
W,1,5.484848484848484,5.387755102040816,0.0,5.568181818181818,3.892857142857143,1.1645569620253164
W,0,9.475,4.461538461538462,0.0,5.3,1.0555555555555556,1.4935064935064934
W,1,9.529411764705882,4.659090909090909,0.0,8.090909090909092,4.923076923076923,0.6382978723404256
W,1,8.454545454545455,2.0,0.023255813953488372,7.54054054054054,3.4411764705882355,0.7352941176470589
W,0,7.184210526315789,6.090909090909091,0.0,5.6,5.794871794871795,0.6428571428571429
L,0,6.3090909090909095,4.25,0.05555555555555555,13.5,5.3428571428571425,0.5769230769230769
W,1,12.075,5.419354838709677,0.025,5.722222222222222,4.176470588235294,0.49295774647887325
W,0,7.742857142857143,6.285714285714286,0.03225806451612903,8.3,4.0,1.3333333333333333
L,0,6.327868852459017,4.333333333333333,0.0,7.053571428571429,4.037037037037037,0.65625
L,1,7.72972972972973,1.1470588235294117,0.0625,10.55,4.674418604651163,0.45454545454545453
L,1,3.4193548387096775,1.5416666666666667,0.07142857142857142,9.441176470588236,4.5777777777777775,1.9615384615384615
W,0,5.846153846153846,4.064516129032258,0.0,5.2,3.5,1.0
L,1,4.976190476190476,4.846153846153846,0.04878048780487805,8.625,4.296296296296297,0.125
L,1,6.611111111111111,4.348837209302325,0.029411764705882353,7.767441860465116,5.055555555555555,0.6753246753246753
L,0,2.948717948717949,1.6363636363636365,0.030303030303030304,8.466666666666667,5.883720930232558,0.5303030303030303
L,0,4.538461538461538,1.3,0.02702702702702703,9.4,6.512195121951219,0.17543859649122806
W,1,7.184210526315789,4.175,0.0,8.692307692307692,5.531914893617022,0.948051948051948
L,0,6.071428571428571,3.9166666666666665,0.024390243902439025,8.916666666666666,3.65625,0.025974025974025976
L,0,2.033333333333333,-1.25,0.07407407407407407,8.275862068965518,5.28,0.29411764705882354
L,0,7.888888888888889,4.03125,0.0,7.764705882352941,4.891891891891892,0.9310344827586207
W,0,7.625,4.674418604651163,0.0,10.15625,1.1470588235294117,0.42857142857142855
W,0,7.875,3.4318181818181817,0.0,3.8666666666666667,2.2,0.6625
L,0,2.9767441860465116,3.2222222222222223,0.05405405405405406,9.08108108108108,4.288888888888889,1.5068493150684932
W,0,5.918918918918919,2.977777777777778,0.0,3.3488372093023258,1.5666666666666667,0.8181818181818182
L,1,5.75,3.3846153846153846,0.0,5.84375,4.386363636363637,1.2037037037037037
L,0,6.2,4.533333333333333,0.0,7.131578947368421,5.303030303030303,0.35714285714285715
L,1,5.6,3.3125,0.0625,11.8,1.829268292682927,1.296875
L,1,10.793103448275861,4.761904761904762,0.07692307692307693,8.7,4.325,0.14705882352941177
L,1,3.8076923076923075,0.967741935483871,0.043478260869565216,9.482758620689655,5.041666666666667,0.5064935064935064
L,0,7.73469387755102,4.195652173913044,0.021739130434782608,13.142857142857142,4.2894736842105265,0.4891304347826087
W,1,5.818181818181818,3.217391304347826,0.023809523809523808,4.947368421052632,7.243243243243243,0.3409090909090909
W,1,12.055555555555555,7.564102564102564,0.0,5.595238095238095,4.588235294117647,2.018181818181818
L,1,5.7105263157894735,6.529411764705882,0.10810810810810811,7.51063829787234,2.896551724137931,0.9154929577464789
L,0,3.466666666666667,5.0285714285714285,0.034482758620689655,12.90625,4.3125,0.984375
L,0,1.8620689655172413,6.542857142857143,0.0,9.935483870967742,4.627450980392157,1.6666666666666667
W,1,1.2857142857142858,4.723404255319149,0.0,6.685714285714286,3.8275862068965516,0.8333333333333334
L,0,5.2272727272727275,5.75,0.047619047619047616,10.903225806451612,4.9393939393939394,0.5409836065573771
L,0,6.655172413793103,6.823529411764706,0.0,8.289473684210526,3.5526315789473686,2.2131147540983607
W,0,8.8125,5.7073170731707314,0.0,9.022727272727273,4.82051282051282,1.9473684210526316
W,1,14.25,9.428571428571429,0.0,7.75,3.823529411764706,0.7037037037037037
W,0,13.481481481481481,2.642857142857143,0.0,8.121951219512194,3.121212121212121,0.6470588235294118
L,0,7.0,5.571428571428571,0.037037037037037035,9.615384615384615,3.125,0.34210526315789475
L,1,7.973684210526316,6.40625,0.02857142857142857,6.052631578947368,5.857142857142857,0.7164179104477612
L,0,4.757575757575758,0.5555555555555556,0.0,8.161290322580646,3.119047619047619,0.8596491228070176
W,1,5.863636363636363,4.0476190476190474,0.0,6.055555555555555,2.6875,0.7741935483870968
L,0,6.447368421052632,2.9166666666666665,0.11764705882352941,7.146341463414634,2.8947368421052633,0.5172413793103449
W,1,7.642857142857143,5.22,0.03571428571428571,8.32258064516129,2.576923076923077,0.5897435897435898
L,1,4.7272727272727275,2.2083333333333335,0.03225806451612903,10.851851851851851,1.5217391304347827,0.5454545454545454
W,0,11.9,5.461538461538462,0.0,4.8108108108108105,2.736842105263158,0.8947368421052632
W,1,6.509803921568627,1.9666666666666666,0.0,8.464285714285714,1.5555555555555556,0.9743589743589743
L,0,1.8,1.9736842105263157,0.0,11.19047619047619,2.68,0.08771929824561403
W,1,8.25925925925926,3.04,0.04,6.614035087719298,3.066666666666667,0.14666666666666667
W,1,7.766666666666667,5.28,0.034482758620689655,2.962962962962963,-1.25,0.35443037974683544
W,0,5.769230769230769,5.857142857142857,0.05263157894736842,9.2,6.40625,0.2054794520547945
L,0,4.487804878048781,1.1666666666666667,0.05714285714285714,10.5,2.6875,0.6923076923076923
W,1,5.794117647058823,3.789473684210526,0.06451612903225806,5.288888888888889,2.1666666666666665,0.5507246376811594
W,0,3.68,2.361111111111111,0.0,3.576923076923077,2.6136363636363638,1.1864406779661016
W,1,7.75,5.088235294117647,0.041666666666666664,5.685714285714286,1.864864864864865,1.3793103448275863
L,0,5.542857142857143,3.6538461538461537,0.0,9.9,3.9545454545454546,0.95
L,1,2.9,2.0,0.05714285714285714,4.823529411764706,5.1395348837209305,0.36764705882352944
L,1,6.4,5.269230769230769,0.023809523809523808,8.91304347826087,7.048780487804878,0.8823529411764706
L,0,3.128205128205128,2.8260869565217392,0.0,7.057142857142857,4.543478260869565,0.6896551724137931
L,0,7.7894736842105265,1.7586206896551724,0.0,9.114285714285714,4.114285714285714,0.1746031746031746
W,1,10.787878787878787,2.1,0.06451612903225806,5.875,6.08,0.8450704225352113
W,0,6.829787234042553,6.27027027027027,0.0,5.4,2.7037037037037037,0.8536585365853658
W,1,5.03125,3.638888888888889,0.0,8.954545454545455,3.5757575757575757,1.4705882352941178
L,0,4.6,3.8285714285714287,0.07692307692307693,7.923076923076923,3.823529411764706,0.8108108108108109
W,0,6.6875,3.3214285714285716,0.03225806451612903,6.913043478260869,2.9285714285714284,0.6779661016949152
L,1,6.111111111111111,3.28,0.02857142857142857,6.387096774193548,5.257142857142857,0.6833333333333333
W,1,7.5227272727272725,3.4285714285714284,0.046511627906976744,9.9375,1.8666666666666667,0.7692307692307693
L,0,5.777777777777778,3.9375,0.044444444444444446,6.358974358974359,3.40625,0.5194805194805194
L,0,5.2745098039215685,2.5925925925925926,0.0,11.263157894736842,10.163636363636364,1.12987012987013
L,1,6.372093023255814,2.3684210526315788,0.07317073170731707,11.851851851851851,6.767441860465116,0.5833333333333334
L,1,4.28,2.757575757575758,0.0425531914893617,7.25,4.935483870967742,0.5625
W,0,5.9714285714285715,4.7727272727272725,0.0,7.064516129032258,2.72,0.32051282051282054
L,0,1.826086956521739,4.068965517241379,0.043478260869565216,8.545454545454545,8.125,0.4423076923076923
W,1,6.523809523809524,5.117647058823529,0.0,5.717948717948718,4.466666666666667,1.4444444444444444
L,0,5.416666666666667,3.769230769230769,0.043478260869565216,9.692307692307692,6.070422535211268,0.4032258064516129
W,1,6.972972972972973,3.967741935483871,0.05714285714285714,7.5777777777777775,3.3548387096774195,1.878787878787879
W,1,10.76,7.6,0.0,3.7333333333333334,0.2903225806451613,1.0588235294117647
W,0,5.4411764705882355,2.95,0.03125,7.08,2.933333333333333,0.4166666666666667
L,0,5.0,7.575757575757576,0.045454545454545456,6.771428571428571,1.696969696969697,1.3636363636363635
W,1,10.434782608695652,5.379310344827586,0.0,4.645161290322581,1.8478260869565217,2.2549019607843137
W,0,7.638888888888889,4.142857142857143,0.02857142857142857,4.975,3.44,0.7142857142857143
W,0,11.3125,3.6666666666666665,0.034482758620689655,6.4772727272727275,2.6451612903225805,1.1290322580645162
W,1,8.08,6.878787878787879,0.08,7.651162790697675,4.5,1.0344827586206897
L,0,4.375,4.827586206896552,0.02631578947368421,7.161290322580645,7.979591836734694,0.44776119402985076
W,0,4.6521739130434785,4.424242424242424,0.045454545454545456,5.32,2.4545454545454546,1.7818181818181817
L,1,5.606060606060606,5.111111111111111,0.0967741935483871,6.545454545454546,6.5,0.3275862068965517
W,1,7.923076923076923,3.823529411764706,0.038461538461538464,4.82051282051282,3.8285714285714287,1.7833333333333334
L,1,3.175,4.451612903225806,0.02702702702702703,5.975,2.8275862068965516,0.4411764705882353
W,0,8.947368421052632,3.0344827586206895,0.05405405405405406,6.606060606060606,3.1333333333333333,0.5606060606060606
L,1,4.659574468085107,4.793103448275862,0.0,8.368421052631579,3.5714285714285716,1.3466666666666667
L,1,4.714285714285714,0.2,0.034482758620689655,7.465116279069767,6.071428571428571,2.795918367346939
W,0,4.885714285714286,4.588235294117647,0.0,4.217391304347826,4.675,0.6716417910447762
L,0,0.43333333333333335,0.36,0.15384615384615385,8.170731707317072,7.238095238095238,1.1764705882352942
W,1,9.2,7.439024390243903,0.0,7.052631578947368,4.7407407407407405,1.4366197183098592
L,0,7.585365853658536,4.555555555555555,0.05,6.545454545454546,5.510204081632653,0.5522388059701493
W,1,6.769230769230769,5.303030303030303,0.05263157894736842,8.96,4.533333333333333,0.323943661971831
L,1,8.304347826086957,4.82051282051282,0.045454545454545456,8.8125,5.7073170731707314,0.8192771084337349
L,0,6.758620689655173,5.531914893617022,0.0,7.513513513513513,4.175,0.9726027397260274
L,0,8.5,5.5,0.024390243902439025,10.166666666666666,6.655172413793103,0.8192771084337349
L,0,8.214285714285714,3.511627906976744,0.038461538461538464,3.235294117647059,3.510204081632653,1.391304347826087
W,1,12.30952380952381,3.4285714285714284,0.0,7.382978723404255,4.424242424242424,0.47619047619047616
W,1,9.03225806451613,4.66,0.03333333333333333,4.653846153846154,6.5,0.4625
W,0,7.303030303030303,6.275,0.0,7.117647058823529,1.0,0.9583333333333334
L,0,3.953488372093023,3.606060606060606,0.047619047619047616,5.9375,4.254901960784314,1.3333333333333333
W,1,7.52,5.095238095238095,0.045454545454545456,5.484848484848484,2.2857142857142856,1.5625
W,0,7.424242424242424,5.225,0.03125,7.666666666666667,4.838709677419355,0.9722222222222222
W,0,6.48,4.935483870967742,0.0,5.0212765957446805,2.757575757575758,2.0
W,1,5.958333333333333,3.3333333333333335,0.0,6.4,3.3866666666666667,0.6862745098039216
W,1,6.633333333333334,4.0,0.0,4.870967741935484,2.04,0.7727272727272727
W,1,9.870967741935484,5.340425531914893,0.03225806451612903,6.0,2.8275862068965516,0.4358974358974359
L,0,6.235294117647059,2.4074074074074074,0.03125,7.137931034482759,6.705882352941177,1.8644067796610169
W,1,6.9655172413793105,4.5,0.0,5.594594594594595,1.896551724137931,0.5070422535211268
L,0,3.872340425531915,3.2333333333333334,0.022222222222222223,4.1875,3.638888888888889,1.5066666666666666
W,0,8.225,1.457142857142857,0.02702702702702703,5.944444444444445,3.4285714285714284,0.4861111111111111
L,0,3.892857142857143,6.5,0.038461538461538464,9.533333333333333,4.66,0.6666666666666666
L,0,5.377358490566038,4.065217391304348,0.0,7.853658536585366,5.704545454545454,0.7021276595744681
L,0,6.212121212121212,2.945945945945946,0.0,9.478260869565217,4.953488372093023,0.8208955223880597
L,0,5.413793103448276,5.733333333333333,0.0,3.24,3.6341463414634148,1.8028169014084507
L,1,7.042553191489362,2.176470588235294,0.0,7.875,6.804347826086956,0.7894736842105263
W,1,5.515151515151516,4.243243243243243,0.0,5.961538461538462,3.1052631578947367,0.7536231884057971
L,0,7.34375,5.26,0.0,9.481481481481481,7.0,0.654320987654321
L,0,7.585365853658536,2.6153846153846154,0.05263157894736842,8.868421052631579,9.72972972972973,0.6623376623376623
W,1,1.4761904761904763,7.326923076923077,0.0,7.0,2.074074074074074,1.323943661971831
L,1,5.742857142857143,3.5128205128205128,0.03225806451612903,8.3,7.511627906976744,0.6142857142857143
W,0,11.090909090909092,4.17948717948718,0.0,9.875,3.75,2.6714285714285713
L,0,2.4074074074074074,3.128205128205128,0.041666666666666664,4.933333333333334,4.238095238095238,0.8253968253968254
L,1,3.411764705882353,1.1379310344827587,0.03125,4.5,4.642857142857143,0.2459016393442623
W,0,5.409090909090909,5.023255813953488,0.024390243902439025,3.8125,4.0,0.8809523809523809
L,1,1.4838709677419355,4.5,0.037037037037037035,6.970588235294118,3.7209302325581395,1.1384615384615384
L,0,5.44,4.324324324324325,0.08333333333333333,2.9375,3.8947368421052633,1.6229508196721312
L,1,4.1891891891891895,3.388888888888889,0.029411764705882353,7.290322580645161,4.675675675675675,0.6
L,0,3.2222222222222223,3.9166666666666665,0.0,9.454545454545455,3.2162162162162162,0.7681159420289855
L,1,7.458333333333333,7.517241379310345,0.0,14.846153846153847,5.855072463768116,1.2641509433962264
L,0,3.4482758620689653,3.6666666666666665,0.034482758620689655,9.869565217391305,4.0,0.26785714285714285
L,1,4.461538461538462,2.411764705882353,0.041666666666666664,6.066666666666666,5.310344827586207,0.603448275862069
L,0,4.1891891891891895,3.727272727272727,0.02857142857142857,6.5,5.025,0.7352941176470589
L,1,3.0,1.7272727272727273,0.05555555555555555,8.428571428571429,4.06,0.5882352941176471
L,0,5.019230769230769,1.813953488372093,0.02127659574468085,4.814814814814815,5.219512195121951,0.5444444444444444
W,0,3.838709677419355,2.4651162790697674,0.0,3.75,1.6956521739130435,0.7714285714285715
W,1,8.878787878787879,5.133333333333334,0.0,5.277777777777778,2.8275862068965516,0.9342105263157895
W,0,3.2903225806451615,1.6578947368421053,0.0,4.157894736842105,3.8181818181818183,0.84375
L,1,4.647058823529412,2.5,0.0,10.625,5.098591549295775,0.9090909090909091
L,1,2.275,3.1785714285714284,0.02631578947368421,8.365853658536585,2.076923076923077,0.7575757575757576
L,0,1.5483870967741935,3.0833333333333335,0.034482758620689655,7.264705882352941,5.469387755102041,0.9056603773584906
L,1,5.0,2.75,0.024390243902439025,5.653846153846154,3.466666666666667,1.4057971014492754
L,0,5.423076923076923,1.95,0.0,9.0,3.473684210526316,0.423728813559322
L,1,4.208333333333333,4.72972972972973,0.0,12.333333333333334,6.622222222222222,1.11864406779661
L,0,2.12,2.064516129032258,0.0,7.666666666666667,5.469387755102041,0.8823529411764706
W,1,6.636363636363637,8.377358490566039,0.05263157894736842,3.8181818181818183,4.5,0.7638888888888888
W,1,5.387096774193548,2.324324324324324,0.0,4.533333333333333,5.75,0.828125
W,1,10.88888888888889,4.945454545454545,0.0,6.0,1.7352941176470589,0.765625
W,0,13.956521739130435,3.8461538461538463,0.0,8.975,1.2258064516129032,1.721311475409836
W,1,11.5,4.607843137254902,0.0,4.214285714285714,1.5517241379310345,0.8888888888888888
L,0,8.875,5.645161290322581,0.14285714285714285,7.285714285714286,4.904761904761905,0.5777777777777777
L,1,5.1923076923076925,2.878787878787879,0.0,4.517241379310345,4.309523809523809,0.8928571428571429
W,0,4.290322580645161,5.377777777777778,0.0,4.771428571428571,3.5483870967741935,0.6666666666666666
W,0,10.4,4.408163265306122,0.0,3.1515151515151514,4.258064516129032,0.7638888888888888
W,1,8.857142857142858,3.5714285714285716,0.0,8.448275862068966,0.5384615384615384,0.2702702702702703
W,0,10.764705882352942,6.622222222222222,0.06666666666666667,5.454545454545454,4.72972972972973,0.6666666666666666
W,0,11.11111111111111,4.770833333333333,0.058823529411764705,9.038461538461538,0.16129032258064516,0.46153846153846156
L,1,3.6470588235294117,3.7058823529411766,0.0967741935483871,6.76,5.324324324324325,0.6153846153846154
W,1,7.666666666666667,5.5777777777777775,0.0,8.117647058823529,4.423076923076923,0.2777777777777778
L,0,10.114285714285714,4.580645161290323,0.02857142857142857,7.862068965517241,3.7777777777777777,1.2727272727272727
W,1,6.254901960784314,0.8571428571428571,0.044444444444444446,6.395348837209302,4.0,1.0
W,1,9.63888888888889,4.0,0.0,6.9772727272727275,2.066666666666667,1.0972222222222223
L,0,1.935483870967742,1.8409090909090908,0.07692307692307693,7.791666666666667,5.909090909090909,0.7857142857142857
L,0,5.535714285714286,3.857142857142857,0.0,0.0,5.28125,0.95
L,1,7.254545454545455,4.454545454545454,0.018867924528301886,7.674418604651163,1.2380952380952381,0.6976744186046512
L,0,5.386363636363637,1.12,0.0,3.642857142857143,6.645161290322581,0.5384615384615384
L,1,5.675,7.827586206896552,0.05,11.0,5.046511627906977,0.43478260869565216
W,0,9.025,3.735294117647059,0.0,8.0625,3.5789473684210527,0.9444444444444444
L,1,6.760869565217392,4.131578947368421,0.022222222222222223,9.052631578947368,5.137931034482759,1.0
W,1,10.12,3.6666666666666665,0.0,8.725,2.739130434782609,0.7758620689655172
W,1,5.230769230769231,1.696969696969697,0.0,5.0,7.575757575757576,1.0147058823529411
L,0,5.75,3.5357142857142856,0.06451612903225806,7.357142857142857,6.294117647058823,0.4406779661016949
L,0,6.023255813953488,4.512820512820513,0.0,13.612903225806452,3.7241379310344827,1.0379746835443038
W,1,5.24,4.833333333333333,0.043478260869565216,7.245283018867925,2.566666666666667,0.9361702127659575
L,0,6.560975609756097,3.6666666666666665,0.05263157894736842,8.194444444444445,6.2592592592592595,1.9076923076923078
L,1,5.0,3.7941176470588234,0.044444444444444446,7.136363636363637,6.475,0.6329113924050633
L,0,5.285714285714286,6.08,0.025,11.96774193548387,2.1,0.46153846153846156
L,0,4.481481481481482,4.033333333333333,0.043478260869565216,6.258064516129032,4.8108108108108105,1.4339622641509433
W,1,6.586206896551724,6.625,0.03571428571428571,3.625,1.6785714285714286,1.0294117647058822
W,1,10.615384615384615,4.538461538461538,0.0,6.71875,2.793103448275862,0.15873015873015872
L,1,7.121212121212121,3.0,0.0,8.041666666666666,6.857142857142857,0.34375
L,0,5.073170731707317,4.512820512820513,0.07894736842105263,13.216216216216216,5.269230769230769,0.7012987012987013
W,1,4.509433962264151,2.176470588235294,0.03773584905660377,7.43859649122807,2.962962962962963,0.6428571428571429
L,0,2.6153846153846154,1.8478260869565217,0.03225806451612903,11.227272727272727,5.379310344827586,0.5454545454545454
L,0,1.4736842105263157,3.34375,0.13333333333333333,7.2592592592592595,5.389830508474576,1.4893617021276595
L,1,3.3260869565217392,-1.6875,0.058823529411764705,5.757575757575758,5.945945945945946,1.2878787878787878
L,0,7.458333333333333,1.9642857142857142,0.0,11.904761904761905,7.923076923076923,1.6056338028169015
L,0,2.2857142857142856,3.923076923076923,0.08695652173913043,10.212121212121213,5.3125,1.0204081632653061
L,0,3.8461538461538463,2.8095238095238093,0.0,7.375,5.444444444444445,1.880952380952381
L,1,4.2727272727272725,2.7037037037037037,0.15,7.2,6.27027027027027,1.0638297872340425
L,1,3.757575757575758,2.4583333333333335,0.0,7.675675675675675,7.256410256410256,0.9821428571428571
L,0,2.4864864864864864,1.6785714285714286,0.03125,7.0,6.625,0.25
